case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index
instance_458,AU,Originator,05:45.0,Variant 77,77
instance_458,BI,Originator,06:06.0,Variant 77,77
instance_458,D,Originator,06:06.0,Variant 77,77
instance_458,BR,Originator,06:16.0,Variant 77,77
instance_458,BX,Originator,06:37.0,Variant 77,77
instance_458,BT,Originator,06:44.0,Variant 77,77
instance_458,BV,Originator,07:02.0,Variant 77,77
instance_458,BY,Originator,07:02.0,Variant 77,77
instance_458,CE,Originator,07:29.0,Variant 77,77
instance_458,AJ,Originator,07:52.0,Variant 77,77
instance_458,BZ,Originator,08:05.0,Variant 77,77
instance_458,CB,Originator,08:22.0,Variant 77,77
instance_458,CG,Originator,08:33.0,Variant 77,77
instance_458,BL,Originator,08:47.0,Variant 77,77
instance_458,CA,Originator,09:20.0,Variant 77,77
instance_458,CH,Originator,09:47.0,Variant 77,77
instance_458,CI,Originator,09:58.0,Variant 77,77
instance_458,CJ,Originator,10:17.0,Variant 77,77
instance_458,CM,Originator,10:38.0,Variant 77,77
instance_458,CL,Originator,10:45.0,Variant 77,77
instance_458,CK,Originator,11:02.0,Variant 77,77
instance_458,BO,Originator,11:47.0,Variant 77,77
instance_458,End,End,11:47.0,Variant 77,77
instance_182,Start,Start,00:00.0,Variant 78,78
instance_182,BK,Originator,00:00.0,Variant 78,78
instance_182,C,Originator,00:20.0,Variant 78,78
instance_182,F,Originator,00:26.0,Variant 78,78
instance_182,BI,Originator,00:44.0,Variant 78,78
instance_182,AG,Originator,01:12.0,Variant 78,78
instance_182,AL,Originator,01:18.0,Variant 78,78
instance_182,AQ,Originator,01:26.0,Variant 78,78
instance_182,AP,Originator,01:33.0,Variant 78,78
instance_182,AR,Originator,01:35.0,Variant 78,78
instance_182,CK,Originator,01:38.0,Variant 78,78
instance_182,AJ,Originator,01:38.0,Variant 78,78
instance_182,BT,Originator,01:45.0,Variant 78,78
instance_182,AI,Originator,01:45.0,Variant 78,78
instance_182,BJ,Originator,01:46.0,Variant 78,78
instance_182,BY,Originator,01:54.0,Variant 78,78
instance_182,AH,Originator,02:05.0,Variant 78,78
instance_182,E,Originator,02:28.0,Variant 78,78
instance_182,AS,Originator,02:51.0,Variant 78,78
instance_182,BD,Originator,03:04.0,Variant 78,78
instance_182,AU,Originator,03:06.0,Variant 78,78
instance_182,BC,Originator,03:13.0,Variant 78,78
instance_182,BG,Originator,03:18.0,Variant 78,78
instance_182,BV,Originator,03:22.0,Variant 78,78
instance_182,BA,Originator,03:22.0,Variant 78,78
instance_182,AX,Originator,03:22.0,Variant 78,78
instance_182,BE,Originator,03:43.0,Variant 78,78
instance_182,AZ,Originator,03:43.0,Variant 78,78
instance_182,CL,Originator,03:49.0,Variant 78,78
instance_182,AV,Originator,03:49.0,Variant 78,78
instance_182,AT,Originator,04:06.0,Variant 78,78
instance_182,AF,Originator,04:22.0,Variant 78,78
instance_182,BP,Originator,04:22.0,Variant 78,78
instance_182,D,Originator,04:22.0,Variant 78,78
instance_182,BH,Originator,04:43.0,Variant 78,78
instance_182,BN,Originator,05:02.0,Variant 78,78
instance_182,BO,Originator,05:02.0,Variant 78,78
instance_182,AK,Originator,05:17.0,Variant 78,78
instance_182,BL,Originator,05:24.0,Variant 78,78
instance_182,CD,Originator,05:25.0,Variant 78,78
instance_182,BQ,Originator,05:25.0,Variant 78,78
instance_182,A,Originator,05:48.0,Variant 78,78
instance_182,AE,Originator,06:12.0,Variant 78,78
instance_182,BR,Originator,06:28.0,Variant 78,78
instance_182,BX,Originator,06:51.0,Variant 78,78
instance_182,AM,Originator,07:15.0,Variant 78,78
instance_182,BU,Originator,07:35.0,Variant 78,78
instance_182,BS,Originator,07:58.0,Variant 78,78
instance_182,BZ,Originator,08:11.0,Variant 78,78
instance_182,CB,Originator,08:31.0,Variant 78,78
instance_182,CE,Originator,08:36.0,Variant 78,78
instance_182,CG,Originator,08:47.0,Variant 78,78
instance_182,CC,Originator,08:56.0,Variant 78,78
instance_182,CF,Originator,08:56.0,Variant 78,78
instance_182,CA,Originator,09:28.0,Variant 78,78
instance_182,CH,Originator,09:57.0,Variant 78,78
instance_182,CI,Originator,10:12.0,Variant 78,78
instance_182,CJ,Originator,10:31.0,Variant 78,78
instance_182,CM,Originator,10:46.0,Variant 78,78
instance_182,B,Originator,12:07.0,Variant 78,78
instance_182,End,End,12:07.0,Variant 78,78
instance_386,Start,Start,00:00.0,Variant 79,79
instance_386,EJ,Originator,00:00.0,Variant 79,79
instance_386,C,Originator,00:12.0,Variant 79,79
instance_386,FH,Originator,00:19.0,Variant 79,79
instance_386,CN,Originator,00:19.0,Variant 79,79
instance_386,CP,Originator,00:30.0,Variant 79,79
instance_386,CV,Originator,00:54.0,Variant 79,79
instance_386,CW,Originator,01:15.0,Variant 79,79
instance_386,CZ,Originator,01:34.0,Variant 79,79
instance_386,FJ,Originator,01:50.0,Variant 79,79
instance_386,FN,Originator,02:06.0,Variant 79,79
instance_386,DD,Originator,02:11.0,Variant 79,79
instance_386,DC,Originator,02:25.0,Variant 79,79
instance_386,DB,Originator,02:29.0,Variant 79,79
instance_386,DE,Originator,02:31.0,Variant 79,79
instance_386,DA,Originator,02:51.0,Variant 79,79
instance_386,CY,Originator,03:13.0,Variant 79,79
instance_386,CO,Originator,03:21.0,Variant 79,79
instance_386,DX,Originator,03:37.0,Variant 79,79
instance_386,EI,Originator,03:49.0,Variant 79,79
instance_386,EP,Originator,04:14.0,Variant 79,79
instance_386,EQ,Originator,04:42.0,Variant 79,79
instance_386,A,Originator,05:06.0,Variant 79,79
instance_386,DY,Originator,05:22.0,Variant 79,79
instance_386,EW,Originator,05:46.0,Variant 79,79
instance_386,EY,Originator,06:06.0,Variant 79,79
instance_386,FA,Originator,06:28.0,Variant 79,79
instance_386,CX,Originator,06:29.0,Variant 79,79
instance_386,FL,Originator,06:38.0,Variant 79,79
instance_386,FK,Originator,06:41.0,Variant 79,79
instance_386,EZ,Originator,06:51.0,Variant 79,79
instance_386,FI,Originator,06:54.0,Variant 79,79
instance_386,FC,Originator,07:04.0,Variant 79,79
instance_386,FM,Originator,07:08.0,Variant 79,79
instance_386,CQ,Originator,07:14.0,Variant 79,79
instance_386,FE,Originator,07:17.0,Variant 79,79
instance_386,FO,Originator,07:38.0,Variant 79,79
instance_386,FD,Originator,07:44.0,Variant 79,79
instance_386,EX,Originator,08:10.0,Variant 79,79
instance_386,D,Originator,08:36.0,Variant 79,79
instance_386,B,Originator,08:52.0,Variant 79,79
instance_386,End,End,08:52.0,Variant 79,79
instance_462,Start,Start,00:20.0,Variant 80,80
instance_462,C,Originator,00:20.0,Variant 80,80
instance_462,BR,Originator,00:20.0,Variant 80,80
instance_462,E,Originator,00:29.0,Variant 80,80
instance_462,CH,Originator,00:47.0,Variant 80,80
instance_462,G,Originator,00:47.0,Variant 80,80
instance_462,BK,Originator,01:05.0,Variant 80,80
instance_462,K,Originator,01:05.0,Variant 80,80
instance_462,I,Originator,01:07.0,Variant 80,80
instance_462,J,Originator,01:11.0,Variant 80,80
instance_462,H,Originator,01:29.0,Variant 80,80
instance_462,L,Originator,01:50.0,Variant 80,80
instance_462,N,Originator,02:16.0,Variant 80,80
instance_462,M,Originator,02:36.0,Variant 80,80
instance_462,P,Originator,03:04.0,Variant 80,80
instance_462,R,Originator,03:21.0,Variant 80,80
instance_462,U,Originator,03:40.0,Variant 80,80
instance_462,S,Originator,04:00.0,Variant 80,80
instance_462,BY,Originator,04:18.0,Variant 80,80
instance_462,F,Originator,04:31.0,Variant 80,80
instance_462,CD,Originator,04:31.0,Variant 80,80
instance_462,CC,Originator,04:53.0,Variant 80,80
instance_462,BH,Originator,04:53.0,Variant 80,80
instance_462,BP,Originator,05:09.0,Variant 80,80
instance_462,BN,Originator,05:19.0,Variant 80,80
instance_462,BQ,Originator,05:22.0,Variant 80,80
instance_462,BJ,Originator,05:29.0,Variant 80,80
instance_462,BO,Originator,05:36.0,Variant 80,80
instance_462,BM,Originator,05:53.0,Variant 80,80
instance_462,BI,Originator,06:39.0,Variant 80,80
instance_462,BX,Originator,07:17.0,Variant 80,80
instance_462,BT,Originator,07:27.0,Variant 80,80
instance_462,Q,Originator,07:33.0,Variant 80,80
instance_462,BV,Originator,07:46.0,Variant 80,80
instance_462,CB,Originator,08:09.0,Variant 80,80
instance_462,BU,Originator,08:09.0,Variant 80,80
instance_462,CE,Originator,08:24.0,Variant 80,80
instance_462,BS,Originator,08:24.0,Variant 80,80
instance_462,BZ,Originator,08:43.0,Variant 80,80
instance_462,A,Originator,08:59.0,Variant 80,80
instance_462,CG,Originator,09:13.0,Variant 80,80
instance_462,CF,Originator,09:19.0,Variant 80,80
instance_462,CA,Originator,09:35.0,Variant 80,80
instance_462,CI,Originator,10:45.0,Variant 80,80
instance_462,CJ,Originator,11:03.0,Variant 80,80
instance_462,CL,Originator,11:20.0,Variant 80,80
instance_462,CM,Originator,11:29.0,Variant 80,80
instance_462,CK,Originator,11:45.0,Variant 80,80
instance_462,D,Originator,12:02.0,Variant 80,80
instance_462,B,Originator,12:15.0,Variant 80,80
instance_462,End,End,12:15.0,Variant 80,80
instance_193,Start,Start,00:00.0,Variant 81,81
instance_193,A,Originator,00:00.0,Variant 81,81
instance_193,C,Originator,00:22.0,Variant 81,81
instance_193,CE,Originator,00:31.0,Variant 81,81
instance_193,E,Originator,00:31.0,Variant 81,81
instance_193,AE,Originator,00:47.0,Variant 81,81
instance_193,AG,Originator,01:07.0,Variant 81,81
instance_193,AK,Originator,01:17.0,Variant 81,81
instance_193,AQ,Originator,01:17.0,Variant 81,81
instance_193,D,Originator,01:25.0,Variant 81,81
instance_193,AI,Originator,01:25.0,Variant 81,81
instance_193,AR,Originator,01:25.0,Variant 81,81
instance_193,BZ,Originator,01:30.0,Variant 81,81
instance_193,AJ,Originator,01:30.0,Variant 81,81
instance_193,CG,Originator,01:40.0,Variant 81,81
instance_193,AO,Originator,01:40.0,Variant 81,81
instance_193,AH,Originator,01:52.0,Variant 81,81
instance_193,AM,Originator,01:56.0,Variant 81,81
instance_193,AF,Originator,02:17.0,Variant 81,81
instance_193,AS,Originator,02:36.0,Variant 81,81
instance_193,BD,Originator,02:56.0,Variant 81,81
instance_193,AU,Originator,03:02.0,Variant 81,81
instance_193,BG,Originator,03:10.0,Variant 81,81
instance_193,AY,Originator,03:13.0,Variant 81,81
instance_193,BB,Originator,03:21.0,Variant 81,81
instance_193,AV,Originator,03:27.0,Variant 81,81
instance_193,BE,Originator,03:31.0,Variant 81,81
instance_193,CA,Originator,03:51.0,Variant 81,81
instance_193,AT,Originator,04:03.0,Variant 81,81
instance_193,F,Originator,04:26.0,Variant 81,81
instance_193,BH,Originator,04:52.0,Variant 81,81
instance_193,BJ,Originator,05:16.0,Variant 81,81
instance_193,BN,Originator,05:20.0,Variant 81,81
instance_193,BA,Originator,05:22.0,Variant 81,81
instance_193,BM,Originator,05:35.0,Variant 81,81
instance_193,BQ,Originator,05:45.0,Variant 81,81
instance_193,BK,Originator,06:00.0,Variant 81,81
instance_193,BI,Originator,06:20.0,Variant 81,81
instance_193,BR,Originator,06:37.0,Variant 81,81
instance_193,BX,Originator,07:04.0,Variant 81,81
instance_193,BT,Originator,07:10.0,Variant 81,81
instance_193,BY,Originator,07:23.0,Variant 81,81
instance_193,BW,Originator,07:36.0,Variant 81,81
instance_193,CF,Originator,07:36.0,Variant 81,81
instance_193,BU,Originator,07:54.0,Variant 81,81
instance_193,BS,Originator,08:08.0,Variant 81,81
instance_193,AL,Originator,08:21.0,Variant 81,81
instance_193,CB,Originator,08:37.0,Variant 81,81
instance_193,CD,Originator,08:37.0,Variant 81,81
instance_193,CC,Originator,08:55.0,Variant 81,81
instance_193,AZ,Originator,09:07.0,Variant 81,81
instance_193,BP,Originator,09:24.0,Variant 81,81
instance_193,CH,Originator,09:47.0,Variant 81,81
instance_193,CI,Originator,09:58.0,Variant 81,81
instance_193,CJ,Originator,10:10.0,Variant 81,81
instance_193,CK,Originator,10:26.0,Variant 81,81
instance_193,CL,Originator,10:26.0,Variant 81,81
instance_193,CM,Originator,10:31.0,Variant 81,81
instance_193,BO,Originator,10:41.0,Variant 81,81
instance_193,B,Originator,11:13.0,Variant 81,81
instance_193,End,End,11:13.0,Variant 81,81
instance_50,Start,Start,00:00.0,Variant 82,82
instance_50,A,Originator,00:00.0,Variant 82,82
instance_50,C,Originator,00:20.0,Variant 82,82
instance_50,CN,Originator,00:27.0,Variant 82,82
instance_50,CP,Originator,00:40.0,Variant 82,82
instance_50,CV,Originator,01:04.0,Variant 82,82
instance_50,CW,Originator,01:27.0,Variant 82,82
instance_50,CQ,Originator,01:42.0,Variant 82,82
instance_50,CX,Originator,01:59.0,Variant 82,82
instance_50,DD,Originator,02:12.0,Variant 82,82
instance_50,DY,Originator,02:12.0,Variant 82,82
instance_50,DE,Originator,02:22.0,Variant 82,82
instance_50,EX,Originator,02:34.0,Variant 82,82
instance_50,DB,Originator,02:41.0,Variant 82,82
instance_50,DA,Originator,02:54.0,Variant 82,82
instance_50,EA,Originator,03:17.0,Variant 82,82
instance_50,DX,Originator,03:32.0,Variant 82,82
instance_50,EY,Originator,03:43.0,Variant 82,82
instance_50,DZ,Originator,03:55.0,Variant 82,82
instance_50,EC,Originator,04:14.0,Variant 82,82
instance_50,CY,Originator,04:26.0,Variant 82,82
instance_50,ED,Originator,04:48.0,Variant 82,82
instance_50,EH,Originator,05:16.0,Variant 82,82
instance_50,EE,Originator,05:30.0,Variant 82,82
instance_50,CZ,Originator,05:49.0,Variant 82,82
instance_50,EW,Originator,06:04.0,Variant 82,82
instance_50,FH,Originator,06:23.0,Variant 82,82
instance_50,CO,Originator,06:23.0,Variant 82,82
instance_50,FB,Originator,06:39.0,Variant 82,82
instance_50,FL,Originator,06:48.0,Variant 82,82
instance_50,FK,Originator,06:55.0,Variant 82,82
instance_50,EZ,Originator,06:56.0,Variant 82,82
instance_50,FJ,Originator,06:59.0,Variant 82,82
instance_50,FC,Originator,07:10.0,Variant 82,82
instance_50,FI,Originator,07:15.0,Variant 82,82
instance_50,FM,Originator,07:24.0,Variant 82,82
instance_50,FE,Originator,07:27.0,Variant 82,82
instance_50,FQ,Originator,07:32.0,Variant 82,82
instance_50,FD,Originator,07:51.0,Variant 82,82
instance_50,FN,Originator,07:59.0,Variant 82,82
instance_50,DC,Originator,08:13.0,Variant 82,82
instance_50,D,Originator,08:42.0,Variant 82,82
instance_50,B,Originator,08:58.0,Variant 82,82
instance_50,End,End,08:58.0,Variant 82,82
instance_341,Start,Start,00:00.0,Variant 83,83
instance_341,A,Originator,00:00.0,Variant 83,83
instance_341,C,Originator,00:16.0,Variant 83,83
instance_341,KO,Originator,00:22.0,Variant 83,83
instance_341,KT,Originator,00:56.0,Variant 83,83
instance_341,KP,Originator,01:20.0,Variant 83,83
instance_341,KN,Originator,01:28.0,Variant 83,83
instance_341,KR,Originator,01:35.0,Variant 83,83
instance_341,KQ,Originator,02:01.0,Variant 83,83
instance_341,KV,Originator,02:01.0,Variant 83,83
instance_341,KU,Originator,02:15.0,Variant 83,83
instance_341,KS,Originator,02:35.0,Variant 83,83
instance_341,FR,Originator,02:58.0,Variant 83,83
instance_341,HY,Originator,02:58.0,Variant 83,83
instance_341,HZ,Originator,03:13.0,Variant 83,83
instance_341,FS,Originator,03:36.0,Variant 83,83
instance_341,D,Originator,03:50.0,Variant 83,83
instance_341,B,Originator,04:06.0,Variant 83,83
instance_341,End,End,04:06.0,Variant 83,83
instance_98,Start,Start,00:00.0,Variant 84,84
instance_98,CN,Originator,00:00.0,Variant 84,84
instance_98,EI,Originator,00:12.0,Variant 84,84
instance_98,D,Originator,00:12.0,Variant 84,84
instance_98,EV,Originator,00:23.0,Variant 84,84
instance_98,DF,Originator,00:32.0,Variant 84,84
instance_98,DH,Originator,00:58.0,Variant 84,84
instance_98,DN,Originator,01:13.0,Variant 84,84
instance_98,DJ,Originator,01:17.0,Variant 84,84
instance_98,DL,Originator,01:30.0,Variant 84,84
instance_98,DM,Originator,01:30.0,Variant 84,84
instance_98,DP,Originator,01:39.0,Variant 84,84
instance_98,DQ,Originator,01:45.0,Variant 84,84
instance_98,FK,Originator,01:50.0,Variant 84,84
instance_98,DI,Originator,02:22.0,Variant 84,84
instance_98,FM,Originator,02:22.0,Variant 84,84
instance_98,FQ,Originator,02:34.0,Variant 84,84
instance_98,CO,Originator,02:50.0,Variant 84,84
instance_98,DX,Originator,03:04.0,Variant 84,84
instance_98,ET,Originator,03:19.0,Variant 84,84
instance_98,EX,Originator,03:41.0,Variant 84,84
instance_98,FA,Originator,04:08.0,Variant 84,84
instance_98,A,Originator,04:08.0,Variant 84,84
instance_98,C,Originator,04:14.0,Variant 84,84
instance_98,EU,Originator,04:20.0,Variant 84,84
instance_98,ES,Originator,04:41.0,Variant 84,84
instance_98,EJ,Originator,04:57.0,Variant 84,84
instance_98,DY,Originator,05:14.0,Variant 84,84
instance_98,EW,Originator,05:37.0,Variant 84,84
instance_98,EY,Originator,05:57.0,Variant 84,84
instance_98,FH,Originator,06:01.0,Variant 84,84
instance_98,FL,Originator,06:27.0,Variant 84,84
instance_98,FJ,Originator,06:31.0,Variant 84,84
instance_98,DK,Originator,06:32.0,Variant 84,84
instance_98,EZ,Originator,06:43.0,Variant 84,84
instance_98,FI,Originator,06:46.0,Variant 84,84
instance_98,FC,Originator,06:52.0,Variant 84,84
instance_98,DG,Originator,07:08.0,Variant 84,84
instance_98,FF,Originator,07:08.0,Variant 84,84
instance_98,FD,Originator,07:26.0,Variant 84,84
instance_98,FN,Originator,07:31.0,Variant 84,84
instance_98,ER,Originator,07:46.0,Variant 84,84
instance_98,DO,Originator,08:06.0,Variant 84,84
instance_98,B,Originator,08:28.0,Variant 84,84
instance_98,End,End,08:28.0,Variant 84,84
instance_51,Start,Start,00:00.0,Variant 85,85
instance_51,A,Originator,00:00.0,Variant 85,85
instance_51,C,Originator,00:16.0,Variant 85,85
instance_51,CV,Originator,00:29.0,Variant 85,85
instance_51,CQ,Originator,01:10.0,Variant 85,85
instance_51,CN,Originator,01:10.0,Variant 85,85
instance_51,CW,Originator,01:38.0,Variant 85,85
instance_51,CX,Originator,02:20.0,Variant 85,85
instance_51,CZ,Originator,02:31.0,Variant 85,85
instance_51,EZ,Originator,02:37.0,Variant 85,85
instance_51,DB,Originator,02:46.0,Variant 85,85
instance_51,DE,Originator,02:52.0,Variant 85,85
instance_51,CP,Originator,02:52.0,Variant 85,85
instance_51,FN,Originator,02:53.0,Variant 85,85
instance_51,DC,Originator,02:53.0,Variant 85,85
instance_51,DD,Originator,02:53.0,Variant 85,85
instance_51,DA,Originator,03:15.0,Variant 85,85
instance_51,CY,Originator,03:40.0,Variant 85,85
instance_51,CO,Originator,03:48.0,Variant 85,85
instance_51,EJ,Originator,03:58.0,Variant 85,85
instance_51,DX,Originator,03:58.0,Variant 85,85
instance_51,EI,Originator,04:11.0,Variant 85,85
instance_51,FE,Originator,04:55.0,Variant 85,85
instance_51,EQ,Originator,04:55.0,Variant 85,85
instance_51,EP,Originator,05:18.0,Variant 85,85
instance_51,EX,Originator,05:33.0,Variant 85,85
instance_51,DY,Originator,05:50.0,Variant 85,85
instance_51,FH,Originator,06:09.0,Variant 85,85
instance_51,EY,Originator,06:16.0,Variant 85,85
instance_51,FL,Originator,06:35.0,Variant 85,85
instance_51,FB,Originator,06:38.0,Variant 85,85
instance_51,FJ,Originator,06:42.0,Variant 85,85
instance_51,FK,Originator,06:49.0,Variant 85,85
instance_51,FC,Originator,07:08.0,Variant 85,85
instance_51,FM,Originator,07:14.0,Variant 85,85
instance_51,FQ,Originator,07:22.0,Variant 85,85
instance_51,FD,Originator,07:43.0,Variant 85,85
instance_51,EW,Originator,08:06.0,Variant 85,85
instance_51,FI,Originator,08:06.0,Variant 85,85
instance_51,D,Originator,08:33.0,Variant 85,85
instance_51,B,Originator,08:52.0,Variant 85,85
instance_51,End,End,08:52.0,Variant 85,85
instance_449,Start,Start,00:00.0,Variant 86,86
instance_449,A,Originator,00:00.0,Variant 86,86
instance_449,C,Originator,00:14.0,Variant 86,86
instance_449,KI,Originator,00:23.0,Variant 86,86
instance_449,HY,Originator,00:38.0,Variant 86,86
instance_449,IX,Originator,00:57.0,Variant 86,86
instance_449,KD,Originator,01:10.0,Variant 86,86
instance_449,KH,Originator,01:39.0,Variant 86,86
instance_449,KL,Originator,01:42.0,Variant 86,86
instance_449,FS,Originator,01:42.0,Variant 86,86
instance_449,IY,Originator,01:43.0,Variant 86,86
instance_449,KM,Originator,01:50.0,Variant 86,86
instance_449,KK,Originator,01:57.0,Variant 86,86
instance_449,KJ,Originator,02:01.0,Variant 86,86
instance_449,KG,Originator,02:09.0,Variant 86,86
instance_449,FR,Originator,02:22.0,Variant 86,86
instance_449,D,Originator,02:22.0,Variant 86,86
instance_449,KE,Originator,02:49.0,Variant 86,86
instance_449,KF,Originator,03:11.0,Variant 86,86
instance_449,HZ,Originator,03:30.0,Variant 86,86
instance_449,B,Originator,04:30.0,Variant 86,86
instance_449,End,End,04:30.0,Variant 86,86
instance_178,Start,Start,00:00.0,Variant 87,87
instance_178,A,Originator,00:00.0,Variant 87,87
instance_178,DD,Originator,00:21.0,Variant 87,87
instance_178,B,Originator,00:37.0,Variant 87,87
instance_178,CP,Originator,00:52.0,Variant 87,87
instance_178,EA,Originator,01:17.0,Variant 87,87
instance_178,CV,Originator,01:17.0,Variant 87,87
instance_178,CW,Originator,01:46.0,Variant 87,87
instance_178,CQ,Originator,02:03.0,Variant 87,87
instance_178,CX,Originator,02:28.0,Variant 87,87
instance_178,CZ,Originator,02:38.0,Variant 87,87
instance_178,FM,Originator,02:39.0,Variant 87,87
instance_178,DE,Originator,02:49.0,Variant 87,87
instance_178,DB,Originator,02:59.0,Variant 87,87
instance_178,DC,Originator,03:09.0,Variant 87,87
instance_178,FA,Originator,03:31.0,Variant 87,87
instance_178,CY,Originator,03:52.0,Variant 87,87
instance_178,CO,Originator,04:08.0,Variant 87,87
instance_178,DX,Originator,04:26.0,Variant 87,87
instance_178,DZ,Originator,04:46.0,Variant 87,87
instance_178,EB,Originator,05:05.0,Variant 87,87
instance_178,ED,Originator,05:49.0,Variant 87,87
instance_178,EG,Originator,06:19.0,Variant 87,87
instance_178,EE,Originator,06:29.0,Variant 87,87
instance_178,DY,Originator,06:54.0,Variant 87,87
instance_178,EW,Originator,07:19.0,Variant 87,87
instance_178,FH,Originator,07:31.0,Variant 87,87
instance_178,EY,Originator,07:40.0,Variant 87,87
instance_178,FJ,Originator,07:52.0,Variant 87,87
instance_178,DA,Originator,07:57.0,Variant 87,87
instance_178,FP,Originator,07:59.0,Variant 87,87
instance_178,FK,Originator,07:59.0,Variant 87,87
instance_178,FL,Originator,08:09.0,Variant 87,87
instance_178,FC,Originator,08:15.0,Variant 87,87
instance_178,FI,Originator,08:25.0,Variant 87,87
instance_178,EZ,Originator,08:27.0,Variant 87,87
instance_178,C,Originator,08:32.0,Variant 87,87
instance_178,FN,Originator,09:05.0,Variant 87,87
instance_178,FG,Originator,09:05.0,Variant 87,87
instance_178,FD,Originator,09:05.0,Variant 87,87
instance_178,EX,Originator,09:27.0,Variant 87,87
instance_178,D,Originator,09:51.0,Variant 87,87
instance_178,CN,Originator,10:07.0,Variant 87,87
instance_178,End,End,10:07.0,Variant 87,87
instance_365,Start,Start,00:00.0,Variant 88,88
instance_365,A,Originator,00:00.0,Variant 88,88
instance_365,BX,Originator,00:00.0,Variant 88,88
instance_365,C,Originator,00:20.0,Variant 88,88
instance_365,BJ,Originator,00:27.0,Variant 88,88
instance_365,CI,Originator,00:37.0,Variant 88,88
instance_365,K,Originator,00:55.0,Variant 88,88
instance_365,J,Originator,01:03.0,Variant 88,88
instance_365,I,Originator,01:07.0,Variant 88,88
instance_365,BI,Originator,01:24.0,Variant 88,88
instance_365,L,Originator,01:43.0,Variant 88,88
instance_365,N,Originator,02:04.0,Variant 88,88
instance_365,M,Originator,02:22.0,Variant 88,88
instance_365,P,Originator,02:42.0,Variant 88,88
instance_365,R,Originator,02:58.0,Variant 88,88
instance_365,CD,Originator,03:11.0,Variant 88,88
instance_365,V,Originator,03:11.0,Variant 88,88
instance_365,S,Originator,03:32.0,Variant 88,88
instance_365,Q,Originator,03:45.0,Variant 88,88
instance_365,D,Originator,04:06.0,Variant 88,88
instance_365,F,Originator,04:06.0,Variant 88,88
instance_365,BR,Originator,04:28.0,Variant 88,88
instance_365,BP,Originator,04:46.0,Variant 88,88
instance_365,E,Originator,04:51.0,Variant 88,88
instance_365,BN,Originator,04:53.0,Variant 88,88
instance_365,BQ,Originator,05:05.0,Variant 88,88
instance_365,BO,Originator,05:08.0,Variant 88,88
instance_365,BM,Originator,05:10.0,Variant 88,88
instance_365,BK,Originator,05:38.0,Variant 88,88
instance_365,H,Originator,06:01.0,Variant 88,88
instance_365,CA,Originator,06:19.0,Variant 88,88
instance_365,BH,Originator,06:19.0,Variant 88,88
instance_365,BT,Originator,06:51.0,Variant 88,88
instance_365,BY,Originator,07:06.0,Variant 88,88
instance_365,BV,Originator,07:10.0,Variant 88,88
instance_365,BU,Originator,07:35.0,Variant 88,88
instance_365,BS,Originator,07:58.0,Variant 88,88
instance_365,CH,Originator,08:07.0,Variant 88,88
instance_365,BZ,Originator,08:07.0,Variant 88,88
instance_365,CG,Originator,08:30.0,Variant 88,88
instance_365,CF,Originator,08:30.0,Variant 88,88
instance_365,CB,Originator,08:30.0,Variant 88,88
instance_365,CC,Originator,08:37.0,Variant 88,88
instance_365,CE,Originator,08:48.0,Variant 88,88
instance_365,G,Originator,09:47.0,Variant 88,88
instance_365,CJ,Originator,09:59.0,Variant 88,88
instance_365,CL,Originator,10:22.0,Variant 88,88
instance_365,CM,Originator,10:27.0,Variant 88,88
instance_365,CK,Originator,10:46.0,Variant 88,88
instance_365,B,Originator,11:33.0,Variant 88,88
instance_365,End,End,11:33.0,Variant 88,88
instance_450,Start,Start,00:00.0,Variant 89,89
instance_450,A,Originator,00:00.0,Variant 89,89
instance_450,C,Originator,00:16.0,Variant 89,89
instance_450,E,Originator,00:27.0,Variant 89,89
instance_450,H,Originator,00:46.0,Variant 89,89
instance_450,J,Originator,01:08.0,Variant 89,89
instance_450,K,Originator,01:10.0,Variant 89,89
instance_450,G,Originator,01:25.0,Variant 89,89
instance_450,BZ,Originator,01:46.0,Variant 89,89
instance_450,L,Originator,01:46.0,Variant 89,89
instance_450,BS,Originator,02:07.0,Variant 89,89
instance_450,M,Originator,02:21.0,Variant 89,89
instance_450,P,Originator,02:43.0,Variant 89,89
instance_450,W,Originator,02:56.0,Variant 89,89
instance_450,Z,Originator,03:13.0,Variant 89,89
instance_450,BX,Originator,03:17.0,Variant 89,89
instance_450,Y,Originator,03:17.0,Variant 89,89
instance_450,X,Originator,03:39.0,Variant 89,89
instance_450,Q,Originator,03:59.0,Variant 89,89
instance_450,F,Originator,04:22.0,Variant 89,89
instance_450,BJ,Originator,04:50.0,Variant 89,89
instance_450,CK,Originator,05:15.0,Variant 89,89
instance_450,CJ,Originator,05:25.0,Variant 89,89
instance_450,BO,Originator,05:31.0,Variant 89,89
instance_450,BP,Originator,05:34.0,Variant 89,89
instance_450,BL,Originator,05:50.0,Variant 89,89
instance_450,BQ,Originator,05:53.0,Variant 89,89
instance_450,BK,Originator,06:14.0,Variant 89,89
instance_450,BI,Originator,06:33.0,Variant 89,89
instance_450,BW,Originator,06:51.0,Variant 89,89
instance_450,BR,Originator,06:51.0,Variant 89,89
instance_450,BT,Originator,07:11.0,Variant 89,89
instance_450,BY,Originator,07:31.0,Variant 89,89
instance_450,BU,Originator,07:47.0,Variant 89,89
instance_450,N,Originator,08:11.0,Variant 89,89
