case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index
instance_828,FL,Originator,07:59.0,Variant 213,213
instance_828,FJ,Originator,08:06.0,Variant 213,213
instance_828,EZ,Originator,08:11.0,Variant 213,213
instance_828,FK,Originator,08:14.0,Variant 213,213
instance_828,FC,Originator,08:18.0,Variant 213,213
instance_828,FI,Originator,08:26.0,Variant 213,213
instance_828,FF,Originator,08:31.0,Variant 213,213
instance_828,FM,Originator,08:37.0,Variant 213,213
instance_828,FQ,Originator,08:47.0,Variant 213,213
instance_828,FD,Originator,08:49.0,Variant 213,213
instance_828,FN,Originator,09:06.0,Variant 213,213
instance_828,EX,Originator,09:15.0,Variant 213,213
instance_828,D,Originator,09:35.0,Variant 213,213
instance_828,B,Originator,09:58.0,Variant 213,213
instance_743,A,Originator,00:00.0,Variant 214,214
instance_743,C,Originator,00:18.0,Variant 214,214
instance_743,CN,Originator,00:24.0,Variant 214,214
instance_743,DF,Originator,00:35.0,Variant 214,214
instance_743,DH,Originator,00:58.0,Variant 214,214
instance_743,DN,Originator,01:13.0,Variant 214,214
instance_743,DJ,Originator,01:19.0,Variant 214,214
instance_743,DQ,Originator,01:37.0,Variant 214,214
instance_743,DP,Originator,01:38.0,Variant 214,214
instance_743,DL,Originator,01:40.0,Variant 214,214
instance_743,DM,Originator,01:48.0,Variant 214,214
instance_743,DO,Originator,02:02.0,Variant 214,214
instance_743,DK,Originator,02:08.0,Variant 214,214
instance_743,DI,Originator,02:19.0,Variant 214,214
instance_743,DG,Originator,02:35.0,Variant 214,214
instance_743,CO,Originator,02:52.0,Variant 214,214
instance_743,DX,Originator,03:07.0,Variant 214,214
instance_743,DZ,Originator,03:24.0,Variant 214,214
instance_743,EB,Originator,03:43.0,Variant 214,214
instance_743,EA,Originator,04:02.0,Variant 214,214
instance_743,ED,Originator,04:17.0,Variant 214,214
instance_743,EG,Originator,04:46.0,Variant 214,214
instance_743,EE,Originator,05:05.0,Variant 214,214
instance_743,DY,Originator,05:24.0,Variant 214,214
instance_743,EW,Originator,05:44.0,Variant 214,214
instance_743,FH,Originator,05:59.0,Variant 214,214
instance_743,EY,Originator,06:03.0,Variant 214,214
instance_743,FL,Originator,06:19.0,Variant 214,214
instance_743,FB,Originator,06:28.0,Variant 214,214
instance_743,FJ,Originator,06:29.0,Variant 214,214
instance_743,FK,Originator,06:31.0,Variant 214,214
instance_743,FI,Originator,06:44.0,Variant 214,214
instance_743,EZ,Originator,06:47.0,Variant 214,214
instance_743,FC,Originator,06:59.0,Variant 214,214
instance_743,FM,Originator,07:00.0,Variant 214,214
instance_743,FP,Originator,07:08.0,Variant 214,214
instance_743,FE,Originator,07:14.0,Variant 214,214
instance_743,FN,Originator,07:34.0,Variant 214,214
instance_743,FD,Originator,07:38.0,Variant 214,214
instance_743,EX,Originator,07:57.0,Variant 214,214
instance_743,D,Originator,08:26.0,Variant 214,214
instance_743,B,Originator,08:44.0,Variant 214,214
instance_982,A,Originator,00:00.0,Variant 215,215
instance_982,C,Originator,00:20.0,Variant 215,215
instance_982,CN,Originator,00:26.0,Variant 215,215
instance_982,CP,Originator,00:38.0,Variant 215,215
instance_982,CR,Originator,00:57.0,Variant 215,215
instance_982,CU,Originator,01:16.0,Variant 215,215
instance_982,CS,Originator,01:34.0,Variant 215,215
instance_982,CQ,Originator,01:56.0,Variant 215,215
instance_982,CX,Originator,02:14.0,Variant 215,215
instance_982,DD,Originator,02:26.0,Variant 215,215
instance_982,CZ,Originator,02:30.0,Variant 215,215
instance_982,DE,Originator,02:42.0,Variant 215,215
instance_982,DB,Originator,02:55.0,Variant 215,215
instance_982,DC,Originator,02:57.0,Variant 215,215
instance_982,DA,Originator,03:20.0,Variant 215,215
instance_982,CY,Originator,03:39.0,Variant 215,215
instance_982,CO,Originator,03:51.0,Variant 215,215
instance_982,DX,Originator,04:09.0,Variant 215,215
instance_982,EI,Originator,04:22.0,Variant 215,215
instance_982,EK,Originator,04:46.0,Variant 215,215
instance_982,EN,Originator,05:08.0,Variant 215,215
instance_982,EM,Originator,05:17.0,Variant 215,215
instance_982,EO,Originator,05:18.0,Variant 215,215
instance_982,EL,Originator,05:42.0,Variant 215,215
instance_982,EJ,Originator,06:04.0,Variant 215,215
instance_982,DY,Originator,06:19.0,Variant 215,215
instance_982,EW,Originator,06:36.0,Variant 215,215
instance_982,EY,Originator,06:53.0,Variant 215,215
instance_982,FH,Originator,07:01.0,Variant 215,215
instance_982,FA,Originator,07:12.0,Variant 215,215
instance_982,FL,Originator,07:25.0,Variant 215,215
instance_982,FJ,Originator,07:30.0,Variant 215,215
instance_982,FK,Originator,07:30.0,Variant 215,215
instance_982,EZ,Originator,07:35.0,Variant 215,215
instance_982,FI,Originator,07:45.0,Variant 215,215
instance_982,FC,Originator,07:48.0,Variant 215,215
instance_982,FM,Originator,07:58.0,Variant 215,215
instance_982,FE,Originator,08:07.0,Variant 215,215
instance_982,FQ,Originator,08:14.0,Variant 215,215
instance_982,FN,Originator,08:34.0,Variant 215,215
instance_982,FD,Originator,08:34.0,Variant 215,215
instance_982,EX,Originator,08:50.0,Variant 215,215
instance_982,D,Originator,09:16.0,Variant 215,215
instance_982,B,Originator,09:34.0,Variant 215,215
instance_380,A,Originator,00:00.0,Variant 216,216
instance_380,C,Originator,00:20.0,Variant 216,216
instance_380,CN,Originator,00:28.0,Variant 216,216
instance_380,CP,Originator,00:42.0,Variant 216,216
instance_380,CR,Originator,01:07.0,Variant 216,216
instance_380,CU,Originator,01:22.0,Variant 216,216
instance_380,CS,Originator,01:32.0,Variant 216,216
instance_380,CQ,Originator,01:53.0,Variant 216,216
instance_380,CX,Originator,02:18.0,Variant 216,216
instance_380,DD,Originator,02:32.0,Variant 216,216
instance_380,CZ,Originator,02:38.0,Variant 216,216
instance_380,DE,Originator,02:47.0,Variant 216,216
instance_380,DB,Originator,02:59.0,Variant 216,216
instance_380,DC,Originator,03:03.0,Variant 216,216
instance_380,DA,Originator,03:26.0,Variant 216,216
instance_380,CY,Originator,03:49.0,Variant 216,216
instance_380,CO,Originator,04:02.0,Variant 216,216
instance_380,DX,Originator,04:15.0,Variant 216,216
instance_380,DZ,Originator,04:29.0,Variant 216,216
instance_380,EB,Originator,04:53.0,Variant 216,216
instance_380,EA,Originator,05:11.0,Variant 216,216
instance_380,ED,Originator,05:35.0,Variant 216,216
instance_380,EH,Originator,05:57.0,Variant 216,216
instance_380,EE,Originator,06:10.0,Variant 216,216
instance_380,DY,Originator,06:34.0,Variant 216,216
instance_380,EW,Originator,06:51.0,Variant 216,216
instance_380,EY,Originator,07:03.0,Variant 216,216
instance_380,FH,Originator,07:06.0,Variant 216,216
instance_380,FA,Originator,07:24.0,Variant 216,216
instance_380,FK,Originator,07:25.0,Variant 216,216
instance_380,FL,Originator,07:27.0,Variant 216,216
instance_380,FJ,Originator,07:27.0,Variant 216,216
instance_380,EZ,Originator,07:45.0,Variant 216,216
instance_380,FI,Originator,07:48.0,Variant 216,216
instance_380,FC,Originator,07:53.0,Variant 216,216
instance_380,FM,Originator,07:59.0,Variant 216,216
instance_380,FE,Originator,08:06.0,Variant 216,216
instance_380,FQ,Originator,08:16.0,Variant 216,216
instance_380,FD,Originator,08:32.0,Variant 216,216
instance_380,FN,Originator,08:48.0,Variant 216,216
instance_380,EX,Originator,08:54.0,Variant 216,216
instance_380,D,Originator,09:19.0,Variant 216,216
instance_380,B,Originator,09:42.0,Variant 216,216
instance_665,A,Originator,00:00.0,Variant 217,217
instance_665,C,Originator,00:12.0,Variant 217,217
instance_665,E,Originator,00:18.0,Variant 217,217
instance_665,G,Originator,00:32.0,Variant 217,217
instance_665,I,Originator,00:56.0,Variant 217,217
instance_665,K,Originator,00:56.0,Variant 217,217
instance_665,J,Originator,01:04.0,Variant 217,217
instance_665,H,Originator,01:17.0,Variant 217,217
instance_665,L,Originator,01:32.0,Variant 217,217
instance_665,N,Originator,02:00.0,Variant 217,217
instance_665,M,Originator,02:12.0,Variant 217,217
instance_665,P,Originator,02:41.0,Variant 217,217
instance_665,R,Originator,02:59.0,Variant 217,217
instance_665,U,Originator,03:14.0,Variant 217,217
instance_665,S,Originator,03:32.0,Variant 217,217
instance_665,Q,Originator,03:49.0,Variant 217,217
instance_665,F,Originator,04:12.0,Variant 217,217
instance_665,BH,Originator,04:32.0,Variant 217,217
instance_665,BN,Originator,04:57.0,Variant 217,217
instance_665,BJ,Originator,05:05.0,Variant 217,217
instance_665,BP,Originator,05:09.0,Variant 217,217
instance_665,BO,Originator,05:19.0,Variant 217,217
instance_665,BQ,Originator,05:25.0,Variant 217,217
instance_665,BL,Originator,05:30.0,Variant 217,217
instance_665,BK,Originator,05:49.0,Variant 217,217
instance_665,BI,Originator,06:09.0,Variant 217,217
instance_665,BR,Originator,06:22.0,Variant 217,217
instance_665,BT,Originator,06:51.0,Variant 217,217
instance_665,BX,Originator,06:52.0,Variant 217,217
instance_665,BW,Originator,07:08.0,Variant 217,217
instance_665,BY,Originator,07:17.0,Variant 217,217
instance_665,BU,Originator,07:19.0,Variant 217,217
instance_665,BS,Originator,07:35.0,Variant 217,217
instance_665,BZ,Originator,07:53.0,Variant 217,217
instance_665,CD,Originator,08:11.0,Variant 217,217
instance_665,CB,Originator,08:18.0,Variant 217,217
instance_665,CG,Originator,08:23.0,Variant 217,217
instance_665,CF,Originator,08:26.0,Variant 217,217
instance_665,CE,Originator,08:42.0,Variant 217,217
instance_665,CC,Originator,08:44.0,Variant 217,217
instance_665,CA,Originator,09:02.0,Variant 217,217
instance_665,CH,Originator,09:27.0,Variant 217,217
instance_665,CI,Originator,09:53.0,Variant 217,217
instance_665,CJ,Originator,09:55.0,Variant 217,217
instance_665,CM,Originator,10:12.0,Variant 217,217
instance_665,CL,Originator,10:20.0,Variant 217,217
instance_665,CK,Originator,10:32.0,Variant 217,217
instance_665,D,Originator,10:54.0,Variant 217,217
instance_665,B,Originator,11:11.0,Variant 217,217
instance_843,A,Originator,00:00.0,Variant 218,218
instance_843,C,Originator,00:19.0,Variant 218,218
instance_843,CN,Originator,00:30.0,Variant 218,218
instance_843,CP,Originator,00:49.0,Variant 218,218
instance_843,CR,Originator,01:10.0,Variant 218,218
instance_843,CU,Originator,01:25.0,Variant 218,218
instance_843,CS,Originator,01:38.0,Variant 218,218
instance_843,CQ,Originator,02:01.0,Variant 218,218
instance_843,CX,Originator,02:20.0,Variant 218,218
instance_843,DD,Originator,02:30.0,Variant 218,218
instance_843,CZ,Originator,02:30.0,Variant 218,218
instance_843,DE,Originator,02:44.0,Variant 218,218
instance_843,DC,Originator,02:46.0,Variant 218,218
instance_843,DB,Originator,02:51.0,Variant 218,218
instance_843,DA,Originator,03:11.0,Variant 218,218
instance_843,CY,Originator,03:36.0,Variant 218,218
instance_843,CO,Originator,03:45.0,Variant 218,218
instance_843,DX,Originator,04:04.0,Variant 218,218
instance_843,DZ,Originator,04:16.0,Variant 218,218
instance_843,EC,Originator,04:37.0,Variant 218,218
instance_843,EA,Originator,04:44.0,Variant 218,218
instance_843,ED,Originator,05:05.0,Variant 218,218
instance_843,EF,Originator,05:29.0,Variant 218,218
instance_843,EE,Originator,05:45.0,Variant 218,218
instance_843,DY,Originator,06:08.0,Variant 218,218
instance_843,EW,Originator,06:23.0,Variant 218,218
instance_843,FH,Originator,06:41.0,Variant 218,218
instance_843,EY,Originator,06:49.0,Variant 218,218
instance_843,FJ,Originator,07:07.0,Variant 218,218
instance_843,FB,Originator,07:10.0,Variant 218,218
instance_843,FL,Originator,07:13.0,Variant 218,218
instance_843,FK,Originator,07:19.0,Variant 218,218
instance_843,FI,Originator,07:30.0,Variant 218,218
instance_843,EZ,Originator,07:32.0,Variant 218,218
instance_843,FM,Originator,07:45.0,Variant 218,218
instance_843,FC,Originator,07:46.0,Variant 218,218
instance_843,FP,Originator,08:02.0,Variant 218,218
instance_843,FE,Originator,08:05.0,Variant 218,218
instance_843,FN,Originator,08:23.0,Variant 218,218
instance_843,FD,Originator,08:32.0,Variant 218,218
instance_843,EX,Originator,08:48.0,Variant 218,218
instance_843,D,Originator,09:12.0,Variant 218,218
instance_843,B,Originator,09:28.0,Variant 218,218
instance_870,A,Originator,00:00.0,Variant 219,219
instance_870,C,Originator,00:13.0,Variant 219,219
instance_870,CN,Originator,00:19.0,Variant 219,219
instance_870,DF,Originator,00:38.0,Variant 219,219
instance_870,DH,Originator,01:02.0,Variant 219,219
instance_870,DJ,Originator,01:16.0,Variant 219,219
instance_870,DN,Originator,01:23.0,Variant 219,219
instance_870,DM,Originator,01:35.0,Variant 219,219
instance_870,DL,Originator,01:40.0,Variant 219,219
instance_870,DQ,Originator,01:47.0,Variant 219,219
instance_870,DP,Originator,01:54.0,Variant 219,219
instance_870,DK,Originator,02:00.0,Variant 219,219
instance_870,DO,Originator,02:16.0,Variant 219,219
instance_870,DI,Originator,02:28.0,Variant 219,219
instance_870,DG,Originator,02:42.0,Variant 219,219
instance_870,CO,Originator,02:52.0,Variant 219,219
instance_870,DX,Originator,03:09.0,Variant 219,219
instance_870,DZ,Originator,03:31.0,Variant 219,219
instance_870,EC,Originator,03:48.0,Variant 219,219
instance_870,EA,Originator,03:56.0,Variant 219,219
instance_870,ED,Originator,04:16.0,Variant 219,219
instance_870,EG,Originator,04:42.0,Variant 219,219
instance_870,EE,Originator,04:55.0,Variant 219,219
instance_870,DY,Originator,05:21.0,Variant 219,219
instance_870,EW,Originator,05:42.0,Variant 219,219
instance_870,FH,Originator,06:02.0,Variant 219,219
instance_870,EY,Originator,06:11.0,Variant 219,219
instance_870,FL,Originator,06:22.0,Variant 219,219
instance_870,FJ,Originator,06:23.0,Variant 219,219
instance_870,FK,Originator,06:24.0,Variant 219,219
instance_870,FA,Originator,06:32.0,Variant 219,219
instance_870,FI,Originator,06:40.0,Variant 219,219
instance_870,FM,Originator,06:50.0,Variant 219,219
instance_870,EZ,Originator,06:52.0,Variant 219,219
instance_870,FO,Originator,06:59.0,Variant 219,219
instance_870,FC,Originator,07:05.0,Variant 219,219
instance_870,FE,Originator,07:18.0,Variant 219,219
instance_870,FN,Originator,07:23.0,Variant 219,219
instance_870,FD,Originator,07:36.0,Variant 219,219
instance_870,EX,Originator,07:56.0,Variant 219,219
instance_870,D,Originator,08:17.0,Variant 219,219
instance_870,B,Originator,08:39.0,Variant 219,219
instance_1121,A,Originator,00:00.0,Variant 220,220
instance_1121,C,Originator,00:13.0,Variant 220,220
instance_1121,CN,Originator,00:23.0,Variant 220,220
instance_1121,CP,Originator,00:33.0,Variant 220,220
instance_1121,CV,Originator,00:53.0,Variant 220,220
instance_1121,CW,Originator,01:22.0,Variant 220,220
instance_1121,CQ,Originator,01:39.0,Variant 220,220
instance_1121,CX,Originator,01:57.0,Variant 220,220
instance_1121,DD,Originator,02:17.0,Variant 220,220
instance_1121,CZ,Originator,02:17.0,Variant 220,220
instance_1121,DE,Originator,02:31.0,Variant 220,220
instance_1121,DB,Originator,02:40.0,Variant 220,220
instance_1121,DC,Originator,02:46.0,Variant 220,220
instance_1121,DA,Originator,03:07.0,Variant 220,220
instance_1121,CY,Originator,03:26.0,Variant 220,220
instance_1121,CO,Originator,03:35.0,Variant 220,220
instance_1121,DX,Originator,03:51.0,Variant 220,220
instance_1121,EI,Originator,04:12.0,Variant 220,220
instance_1121,EK,Originator,04:35.0,Variant 220,220
instance_1121,EO,Originator,04:59.0,Variant 220,220
instance_1121,EM,Originator,05:07.0,Variant 220,220
instance_1121,EN,Originator,05:11.0,Variant 220,220
instance_1121,EL,Originator,05:20.0,Variant 220,220
instance_1121,EJ,Originator,05:50.0,Variant 220,220
instance_1121,DY,Originator,06:08.0,Variant 220,220
instance_1121,EW,Originator,06:25.0,Variant 220,220
instance_1121,FH,Originator,06:36.0,Variant 220,220
instance_1121,EY,Originator,06:39.0,Variant 220,220
instance_1121,FA,Originator,06:55.0,Variant 220,220
instance_1121,FL,Originator,07:02.0,Variant 220,220
instance_1121,FK,Originator,07:11.0,Variant 220,220
instance_1121,EZ,Originator,07:12.0,Variant 220,220
instance_1121,FJ,Originator,07:17.0,Variant 220,220
instance_1121,FC,Originator,07:22.0,Variant 220,220
instance_1121,FI,Originator,07:34.0,Variant 220,220
instance_1121,FE,Originator,07:36.0,Variant 220,220
instance_1121,FM,Originator,07:45.0,Variant 220,220
instance_1121,FO,Originator,08:00.0,Variant 220,220
instance_1121,FD,Originator,08:02.0,Variant 220,220
instance_1121,FN,Originator,08:20.0,Variant 220,220
instance_1121,EX,Originator,08:34.0,Variant 220,220
instance_1121,D,Originator,08:57.0,Variant 220,220
instance_1121,B,Originator,09:17.0,Variant 220,220
instance_973,A,Originator,00:00.0,Variant 221,221
instance_973,C,Originator,00:21.0,Variant 221,221
instance_973,FR,Originator,00:36.0,Variant 221,221
instance_973,HY,Originator,00:54.0,Variant 221,221
instance_973,IX,Originator,01:10.0,Variant 221,221
instance_973,IZ,Originator,01:23.0,Variant 221,221
instance_973,JB,Originator,01:44.0,Variant 221,221
instance_973,JL,Originator,01:52.0,Variant 221,221
instance_973,JG,Originator,02:00.0,Variant 221,221
instance_973,JD,Originator,02:03.0,Variant 221,221
instance_973,JO,Originator,02:05.0,Variant 221,221
instance_973,JE,Originator,02:09.0,Variant 221,221
instance_973,JJ,Originator,02:19.0,Variant 221,221
instance_973,JF,Originator,02:19.0,Variant 221,221
instance_973,JH,Originator,02:30.0,Variant 221,221
instance_973,JM,Originator,02:33.0,Variant 221,221
instance_973,JC,Originator,02:46.0,Variant 221,221
instance_973,JA,Originator,03:04.0,Variant 221,221
instance_973,IY,Originator,03:26.0,Variant 221,221
instance_973,HZ,Originator,03:46.0,Variant 221,221
instance_973,FS,Originator,04:07.0,Variant 221,221
instance_973,D,Originator,04:23.0,Variant 221,221
instance_973,B,Originator,04:39.0,Variant 221,221
instance_1020,A,Originator,00:00.0,Variant 222,222
instance_1020,C,Originator,00:15.0,Variant 222,222
instance_1020,FR,Originator,00:27.0,Variant 222,222
instance_1020,FT,Originator,00:40.0,Variant 222,222
instance_1020,FV,Originator,00:51.0,Variant 222,222
instance_1020,FZ,Originator,01:09.0,Variant 222,222
instance_1020,FY,Originator,01:19.0,Variant 222,222
instance_1020,FX,Originator,01:26.0,Variant 222,222
instance_1020,FW,Originator,01:41.0,Variant 222,222
instance_1020,GA,Originator,01:58.0,Variant 222,222
instance_1020,GC,Originator,02:23.0,Variant 222,222
instance_1020,GD,Originator,02:25.0,Variant 222,222
instance_1020,GB,Originator,02:42.0,Variant 222,222
instance_1020,FU,Originator,03:04.0,Variant 222,222
instance_1020,HD,Originator,03:24.0,Variant 222,222
instance_1020,HF,Originator,03:36.0,Variant 222,222
instance_1020,HN,Originator,03:40.0,Variant 222,222
instance_1020,HU,Originator,04:01.0,Variant 222,222
instance_1020,HJ,Originator,04:04.0,Variant 222,222
instance_1020,HH,Originator,04:04.0,Variant 222,222
instance_1020,HI,Originator,04:23.0,Variant 222,222
instance_1020,HM,Originator,04:25.0,Variant 222,222
instance_1020,HL,Originator,04:25.0,Variant 222,222
instance_1020,HW,Originator,04:29.0,Variant 222,222
instance_1020,HK,Originator,04:43.0,Variant 222,222
instance_1020,HV,Originator,04:47.0,Variant 222,222
instance_1020,HO,Originator,05:02.0,Variant 222,222
instance_1020,HG,Originator,05:09.0,Variant 222,222
instance_1020,HE,Originator,05:24.0,Variant 222,222
instance_1020,FS,Originator,05:39.0,Variant 222,222
instance_1020,D,Originator,05:56.0,Variant 222,222
instance_1020,B,Originator,06:11.0,Variant 222,222
instance_1177,A,Originator,00:00.0,Variant 223,223
instance_1177,C,Originator,00:15.0,Variant 223,223
instance_1177,CN,Originator,00:27.0,Variant 223,223
instance_1177,DF,Originator,00:38.0,Variant 223,223
instance_1177,DR,Originator,00:57.0,Variant 223,223
instance_1177,DS,Originator,01:17.0,Variant 223,223
instance_1177,DT,Originator,01:27.0,Variant 223,223
instance_1177,DW,Originator,01:41.0,Variant 223,223
instance_1177,DV,Originator,01:48.0,Variant 223,223
instance_1177,DU,Originator,02:08.0,Variant 223,223
instance_1177,DG,Originator,02:26.0,Variant 223,223
instance_1177,CO,Originator,02:39.0,Variant 223,223
instance_1177,DX,Originator,02:56.0,Variant 223,223
instance_1177,EI,Originator,03:08.0,Variant 223,223
instance_1177,EP,Originator,03:44.0,Variant 223,223
instance_1177,EQ,Originator,03:51.0,Variant 223,223
instance_1177,EJ,Originator,04:12.0,Variant 223,223
instance_1177,DY,Originator,04:31.0,Variant 223,223
instance_1177,EW,Originator,04:49.0,Variant 223,223
instance_1177,EY,Originator,05:10.0,Variant 223,223
instance_1177,FH,Originator,05:18.0,Variant 223,223
instance_1177,FA,Originator,05:29.0,Variant 223,223
instance_1177,FJ,Originator,05:41.0,Variant 223,223
instance_1177,FK,Originator,05:46.0,Variant 223,223
instance_1177,EZ,Originator,05:50.0,Variant 223,223
instance_1177,FL,Originator,05:51.0,Variant 223,223
instance_1177,FC,Originator,06:06.0,Variant 223,223
instance_1177,FI,Originator,06:06.0,Variant 223,223
instance_1177,FM,Originator,06:20.0,Variant 223,223
instance_1177,FE,Originator,06:21.0,Variant 223,223
instance_1177,FQ,Originator,06:30.0,Variant 223,223
instance_1177,FD,Originator,06:42.0,Variant 223,223
instance_1177,FN,Originator,06:57.0,Variant 223,223
instance_1177,EX,Originator,07:03.0,Variant 223,223
instance_1177,D,Originator,07:23.0,Variant 223,223
instance_1177,B,Originator,07:44.0,Variant 223,223
instance_748,A,Originator,00:00.0,Variant 224,224
instance_748,C,Originator,00:15.0,Variant 224,224
instance_748,CN,Originator,00:21.0,Variant 224,224
instance_748,DF,Originator,00:32.0,Variant 224,224
instance_748,DR,Originator,01:00.0,Variant 224,224
instance_748,DS,Originator,01:15.0,Variant 224,224
instance_748,DT,Originator,01:24.0,Variant 224,224
instance_748,DV,Originator,01:46.0,Variant 224,224
instance_748,DW,Originator,01:46.0,Variant 224,224
instance_748,DU,Originator,02:11.0,Variant 224,224
instance_748,DG,Originator,02:32.0,Variant 224,224
instance_748,CO,Originator,02:41.0,Variant 224,224
instance_748,DX,Originator,02:56.0,Variant 224,224
instance_748,EI,Originator,03:13.0,Variant 224,224
instance_748,EP,Originator,03:36.0,Variant 224,224
instance_748,EQ,Originator,04:01.0,Variant 224,224
instance_748,EJ,Originator,04:22.0,Variant 224,224
instance_748,DY,Originator,04:45.0,Variant 224,224
instance_748,EW,Originator,05:06.0,Variant 224,224
instance_748,FH,Originator,05:22.0,Variant 224,224
instance_748,EY,Originator,05:30.0,Variant 224,224
instance_748,FL,Originator,05:45.0,Variant 224,224
instance_748,FJ,Originator,05:47.0,Variant 224,224
instance_748,FA,Originator,05:55.0,Variant 224,224
instance_748,FK,Originator,05:56.0,Variant 224,224
instance_748,EZ,Originator,06:11.0,Variant 224,224
instance_748,FI,Originator,06:17.0,Variant 224,224
instance_748,FM,Originator,06:24.0,Variant 224,224
instance_748,FC,Originator,06:26.0,Variant 224,224
instance_748,FP,Originator,06:41.0,Variant 224,224
instance_748,FE,Originator,06:43.0,Variant 224,224
instance_748,FD,Originator,07:05.0,Variant 224,224
instance_748,FN,Originator,07:09.0,Variant 224,224
instance_748,EX,Originator,07:30.0,Variant 224,224
instance_748,D,Originator,07:59.0,Variant 224,224
instance_748,B,Originator,08:15.0,Variant 224,224
instance_587,A,Originator,00:00.0,Variant 225,225
instance_587,C,Originator,00:21.0,Variant 225,225
instance_587,CN,Originator,00:35.0,Variant 225,225
instance_587,DF,Originator,00:46.0,Variant 225,225
instance_587,DH,Originator,01:04.0,Variant 225,225
instance_587,DN,Originator,01:23.0,Variant 225,225
instance_587,DJ,Originator,01:28.0,Variant 225,225
instance_587,DQ,Originator,01:52.0,Variant 225,225
instance_587,DL,Originator,01:53.0,Variant 225,225
instance_587,DP,Originator,01:55.0,Variant 225,225
instance_587,DM,Originator,01:56.0,Variant 225,225
instance_587,DK,Originator,02:14.0,Variant 225,225
instance_587,DO,Originator,02:19.0,Variant 225,225
instance_587,DI,Originator,02:33.0,Variant 225,225
instance_587,DG,Originator,02:44.0,Variant 225,225
instance_587,CO,Originator,03:00.0,Variant 225,225
instance_587,DX,Originator,03:19.0,Variant 225,225
instance_587,EI,Originator,03:32.0,Variant 225,225
instance_587,EK,Originator,03:49.0,Variant 225,225
instance_587,EM,Originator,04:05.0,Variant 225,225
instance_587,EO,Originator,04:06.0,Variant 225,225
instance_587,EN,Originator,04:14.0,Variant 225,225
instance_587,EL,Originator,04:31.0,Variant 225,225
instance_587,EJ,Originator,04:58.0,Variant 225,225
instance_587,DY,Originator,05:16.0,Variant 225,225
instance_587,EW,Originator,05:40.0,Variant 225,225
instance_587,FH,Originator,06:00.0,Variant 225,225
instance_587,EY,Originator,06:10.0,Variant 225,225
instance_587,FL,Originator,06:29.0,Variant 225,225
instance_587,FJ,Originator,06:34.0,Variant 225,225
instance_587,FA,Originator,06:36.0,Variant 225,225
instance_587,FK,Originator,06:42.0,Variant 225,225
instance_587,FI,Originator,06:56.0,Variant 225,225
instance_587,EZ,Originator,06:57.0,Variant 225,225
instance_587,FM,Originator,07:07.0,Variant 225,225
instance_587,FC,Originator,07:08.0,Variant 225,225
instance_587,FQ,Originator,07:16.0,Variant 225,225
instance_587,FE,Originator,07:26.0,Variant 225,225
instance_587,FN,Originator,07:42.0,Variant 225,225
instance_587,FD,Originator,07:45.0,Variant 225,225
instance_587,EX,Originator,08:03.0,Variant 225,225
instance_587,D,Originator,08:29.0,Variant 225,225
instance_587,B,Originator,08:45.0,Variant 225,225
instance_938,A,Originator,00:00.0,Variant 226,226
instance_938,C,Originator,00:22.0,Variant 226,226
instance_938,E,Originator,00:40.0,Variant 226,226
instance_938,G,Originator,00:49.0,Variant 226,226
instance_938,J,Originator,01:06.0,Variant 226,226
instance_938,K,Originator,01:06.0,Variant 226,226
instance_938,I,Originator,01:06.0,Variant 226,226
instance_938,H,Originator,01:27.0,Variant 226,226
instance_938,L,Originator,01:48.0,Variant 226,226
instance_938,N,Originator,02:10.0,Variant 226,226
instance_938,M,Originator,02:28.0,Variant 226,226
instance_938,P,Originator,02:47.0,Variant 226,226
instance_938,R,Originator,03:02.0,Variant 226,226
instance_938,T,Originator,03:14.0,Variant 226,226
instance_938,S,Originator,03:42.0,Variant 226,226
instance_938,Q,Originator,04:00.0,Variant 226,226
instance_938,F,Originator,04:15.0,Variant 226,226
instance_938,BH,Originator,04:44.0,Variant 226,226
instance_938,BN,Originator,04:59.0,Variant 226,226
instance_938,BJ,Originator,05:08.0,Variant 226,226
instance_938,BP,Originator,05:16.0,Variant 226,226
instance_938,BO,Originator,05:24.0,Variant 226,226
instance_938,BQ,Originator,05:30.0,Variant 226,226
instance_938,BM,Originator,05:33.0,Variant 226,226
instance_938,BK,Originator,05:59.0,Variant 226,226
instance_938,BI,Originator,06:23.0,Variant 226,226
instance_938,BR,Originator,06:36.0,Variant 226,226
instance_938,BX,Originator,07:02.0,Variant 226,226
instance_938,BT,Originator,07:03.0,Variant 226,226
instance_938,BY,Originator,07:21.0,Variant 226,226
instance_938,BV,Originator,07:22.0,Variant 226,226
instance_938,BU,Originator,07:48.0,Variant 226,226
instance_938,BS,Originator,08:04.0,Variant 226,226
instance_938,BZ,Originator,08:21.0,Variant 226,226
instance_938,CD,Originator,08:40.0,Variant 226,226
instance_938,CB,Originator,08:42.0,Variant 226,226
instance_938,CG,Originator,08:50.0,Variant 226,226
instance_938,CF,Originator,08:58.0,Variant 226,226
instance_938,CC,Originator,08:58.0,Variant 226,226
instance_938,CE,Originator,09:14.0,Variant 226,226
instance_938,CA,Originator,09:38.0,Variant 226,226
instance_938,CH,Originator,10:03.0,Variant 226,226
instance_938,CI,Originator,10:20.0,Variant 226,226
