case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index
instance_916,MA,Originator,03:37.0,Variant 26,26
instance_916,MD,Originator,04:02.0,Variant 26,26
instance_916,MC,Originator,04:06.0,Variant 26,26
instance_916,MB,Originator,04:24.0,Variant 26,26
instance_916,ME,Originator,04:44.0,Variant 26,26
instance_916,MM,Originator,05:00.0,Variant 26,26
instance_916,MO,Originator,05:07.0,Variant 26,26
instance_916,MN,Originator,05:34.0,Variant 26,26
instance_916,MF,Originator,05:50.0,Variant 26,26
instance_916,MR,Originator,06:11.0,Variant 26,26
instance_916,MT,Originator,06:30.0,Variant 26,26
instance_916,MU,Originator,06:40.0,Variant 26,26
instance_916,MS,Originator,06:53.0,Variant 26,26
instance_916,MV,Originator,07:11.0,Variant 26,26
instance_916,MX,Originator,07:25.0,Variant 26,26
instance_916,MW,Originator,07:40.0,Variant 26,26
instance_916,JN,Originator,08:02.0,Variant 26,26
instance_916,D,Originator,08:11.0,Variant 26,26
instance_916,B,Originator,08:35.0,Variant 26,26
instance_595,A,Originator,00:00.0,Variant 198,198
instance_595,C,Originator,00:19.0,Variant 198,198
instance_595,EC,Originator,00:33.0,Variant 198,198
instance_595,FL,Originator,00:50.0,Variant 198,198
instance_595,FN,Originator,01:11.0,Variant 198,198
instance_595,FP,Originator,01:20.0,Variant 198,198
instance_595,FS,Originator,01:21.0,Variant 198,198
instance_595,FQ,Originator,01:23.0,Variant 198,198
instance_595,FX,Originator,01:26.0,Variant 198,198
instance_595,FR,Originator,01:30.0,Variant 198,198
instance_595,FW,Originator,01:38.0,Variant 198,198
instance_595,GA,Originator,01:39.0,Variant 198,198
instance_595,FU,Originator,01:40.0,Variant 198,198
instance_595,FV,Originator,01:49.0,Variant 198,198
instance_595,FY,Originator,01:51.0,Variant 198,198
instance_595,FO,Originator,01:53.0,Variant 198,198
instance_595,FT,Originator,02:10.0,Variant 198,198
instance_595,FM,Originator,02:34.0,Variant 198,198
instance_595,GC,Originator,02:57.0,Variant 198,198
instance_595,GE,Originator,03:18.0,Variant 198,198
instance_595,GJ,Originator,03:28.0,Variant 198,198
instance_595,GH,Originator,03:38.0,Variant 198,198
instance_595,GI,Originator,03:47.0,Variant 198,198
instance_595,GK,Originator,03:48.0,Variant 198,198
instance_595,GG,Originator,03:54.0,Variant 198,198
instance_595,GF,Originator,04:16.0,Variant 198,198
instance_595,GD,Originator,04:36.0,Variant 198,198
instance_595,GL,Originator,04:56.0,Variant 198,198
instance_595,GN,Originator,05:14.0,Variant 198,198
instance_595,GO,Originator,05:40.0,Variant 198,198
instance_595,GM,Originator,05:50.0,Variant 198,198
instance_595,GW,Originator,06:08.0,Variant 198,198
instance_595,HC,Originator,06:29.0,Variant 198,198
instance_595,HE,Originator,06:46.0,Variant 198,198
instance_595,HD,Originator,07:10.0,Variant 198,198
instance_595,GX,Originator,07:26.0,Variant 198,198
instance_595,ED,Originator,07:46.0,Variant 198,198
instance_595,D,Originator,08:06.0,Variant 198,198
instance_595,B,Originator,08:26.0,Variant 198,198
instance_827,A,Originator,00:00.0,Variant 199,199
instance_827,C,Originator,00:23.0,Variant 199,199
instance_827,EC,Originator,00:30.0,Variant 199,199
instance_827,FL,Originator,00:52.0,Variant 199,199
instance_827,FX,Originator,01:09.0,Variant 199,199
instance_827,FS,Originator,01:16.0,Variant 199,199
instance_827,FN,Originator,01:22.0,Variant 199,199
instance_827,FZ,Originator,01:22.0,Variant 199,199
instance_827,FV,Originator,01:29.0,Variant 199,199
instance_827,FW,Originator,01:30.0,Variant 199,199
instance_827,FY,Originator,01:37.0,Variant 199,199
instance_827,FU,Originator,01:38.0,Variant 199,199
instance_827,FR,Originator,01:39.0,Variant 199,199
instance_827,FP,Originator,01:40.0,Variant 199,199
instance_827,FQ,Originator,01:47.0,Variant 199,199
instance_827,FT,Originator,02:00.0,Variant 199,199
instance_827,FO,Originator,02:00.0,Variant 199,199
instance_827,FM,Originator,02:25.0,Variant 199,199
instance_827,GC,Originator,02:50.0,Variant 199,199
instance_827,GE,Originator,03:07.0,Variant 199,199
instance_827,GJ,Originator,03:11.0,Variant 199,199
instance_827,GG,Originator,03:28.0,Variant 199,199
instance_827,GK,Originator,03:32.0,Variant 199,199
instance_827,GH,Originator,03:37.0,Variant 199,199
instance_827,GI,Originator,03:42.0,Variant 199,199
instance_827,GF,Originator,03:54.0,Variant 199,199
instance_827,GD,Originator,04:17.0,Variant 199,199
instance_827,GL,Originator,04:35.0,Variant 199,199
instance_827,GN,Originator,04:49.0,Variant 199,199
instance_827,GO,Originator,05:16.0,Variant 199,199
instance_827,GM,Originator,05:29.0,Variant 199,199
instance_827,GW,Originator,05:39.0,Variant 199,199
instance_827,GY,Originator,05:55.0,Variant 199,199
instance_827,HA,Originator,06:20.0,Variant 199,199
instance_827,HB,Originator,06:22.0,Variant 199,199
instance_827,GZ,Originator,06:37.0,Variant 199,199
instance_827,GX,Originator,06:46.0,Variant 199,199
instance_827,ED,Originator,07:09.0,Variant 199,199
instance_827,D,Originator,07:31.0,Variant 199,199
instance_827,B,Originator,07:53.0,Variant 199,199
instance_530,A,Originator,00:00.0,Variant 200,200
instance_530,C,Originator,00:20.0,Variant 200,200
instance_530,E,Originator,00:29.0,Variant 200,200
instance_530,AX,Originator,00:46.0,Variant 200,200
instance_530,CR,Originator,01:05.0,Variant 200,200
instance_530,AZ,Originator,01:05.0,Variant 200,200
instance_530,CA,Originator,01:07.0,Variant 200,200
instance_530,DI,Originator,01:24.0,Variant 200,200
instance_530,BB,Originator,01:29.0,Variant 200,200
instance_530,CC,Originator,01:34.0,Variant 200,200
instance_530,CD,Originator,01:46.0,Variant 200,200
instance_530,BD,Originator,01:48.0,Variant 200,200
instance_530,DU,Originator,01:53.0,Variant 200,200
instance_530,CE,Originator,02:04.0,Variant 200,200
instance_530,BF,Originator,02:04.0,Variant 200,200
instance_530,DV,Originator,02:05.0,Variant 200,200
instance_530,BG,Originator,02:06.0,Variant 200,200
instance_530,BE,Originator,02:18.0,Variant 200,200
instance_530,CF,Originator,02:25.0,Variant 200,200
instance_530,DJ,Originator,02:29.0,Variant 200,200
instance_530,BC,Originator,02:41.0,Variant 200,200
instance_530,CB,Originator,02:44.0,Variant 200,200
instance_530,CS,Originator,02:53.0,Variant 200,200
instance_530,BA,Originator,03:00.0,Variant 200,200
instance_530,AY,Originator,03:27.0,Variant 200,200
instance_530,F,Originator,03:50.0,Variant 200,200
instance_530,D,Originator,04:08.0,Variant 200,200
instance_530,B,Originator,04:31.0,Variant 200,200
instance_353,A,Originator,00:00.0,Variant 28,28
instance_353,C,Originator,00:25.0,Variant 28,28
instance_353,JM,Originator,00:41.0,Variant 28,28
instance_353,LN,Originator,01:06.0,Variant 28,28
instance_353,LP,Originator,01:18.0,Variant 28,28
instance_353,LO,Originator,01:41.0,Variant 28,28
instance_353,LR,Originator,01:50.0,Variant 28,28
instance_353,LT,Originator,01:59.0,Variant 28,28
instance_353,LU,Originator,02:00.0,Variant 28,28
instance_353,LV,Originator,02:09.0,Variant 28,28
instance_353,LS,Originator,02:26.0,Variant 28,28
instance_353,LW,Originator,02:40.0,Variant 28,28
instance_353,LY,Originator,03:00.0,Variant 28,28
instance_353,LZ,Originator,03:01.0,Variant 28,28
instance_353,LX,Originator,03:25.0,Variant 28,28
instance_353,MA,Originator,03:39.0,Variant 28,28
instance_353,MD,Originator,03:55.0,Variant 28,28
instance_353,MC,Originator,03:59.0,Variant 28,28
instance_353,MB,Originator,04:19.0,Variant 28,28
instance_353,ME,Originator,04:38.0,Variant 28,28
instance_353,MG,Originator,05:02.0,Variant 28,28
instance_353,MH,Originator,05:18.0,Variant 28,28
instance_353,MF,Originator,05:30.0,Variant 28,28
instance_353,MR,Originator,05:52.0,Variant 28,28
instance_353,MT,Originator,06:16.0,Variant 28,28
instance_353,MU,Originator,06:26.0,Variant 28,28
instance_353,MS,Originator,06:45.0,Variant 28,28
instance_353,MV,Originator,07:01.0,Variant 28,28
instance_353,MY,Originator,07:12.0,Variant 28,28
instance_353,MW,Originator,07:35.0,Variant 28,28
instance_353,JN,Originator,07:48.0,Variant 28,28
instance_353,D,Originator,07:56.0,Variant 28,28
instance_353,B,Originator,08:15.0,Variant 28,28
instance_704,A,Originator,00:00.0,Variant 201,201
instance_704,C,Originator,00:16.0,Variant 201,201
instance_704,JM,Originator,00:23.0,Variant 201,201
instance_704,LN,Originator,00:49.0,Variant 201,201
instance_704,LQ,Originator,01:04.0,Variant 201,201
instance_704,LO,Originator,01:12.0,Variant 201,201
instance_704,LR,Originator,01:22.0,Variant 201,201
instance_704,LT,Originator,01:38.0,Variant 201,201
instance_704,LU,Originator,01:44.0,Variant 201,201
instance_704,LV,Originator,01:53.0,Variant 201,201
instance_704,LS,Originator,02:09.0,Variant 201,201
instance_704,LW,Originator,02:25.0,Variant 201,201
instance_704,LY,Originator,02:47.0,Variant 201,201
instance_704,LZ,Originator,02:47.0,Variant 201,201
instance_704,LX,Originator,03:08.0,Variant 201,201
instance_704,MA,Originator,03:25.0,Variant 201,201
instance_704,MD,Originator,03:47.0,Variant 201,201
instance_704,MC,Originator,03:52.0,Variant 201,201
instance_704,MB,Originator,04:15.0,Variant 201,201
instance_704,ME,Originator,04:36.0,Variant 201,201
instance_704,MM,Originator,05:01.0,Variant 201,201
instance_704,MQ,Originator,05:17.0,Variant 201,201
instance_704,MN,Originator,05:34.0,Variant 201,201
instance_704,MF,Originator,05:58.0,Variant 201,201
instance_704,MR,Originator,06:26.0,Variant 201,201
instance_704,MU,Originator,06:42.0,Variant 201,201
instance_704,MT,Originator,06:50.0,Variant 201,201
instance_704,MS,Originator,07:13.0,Variant 201,201
instance_704,MV,Originator,07:30.0,Variant 201,201
instance_704,MX,Originator,07:46.0,Variant 201,201
instance_704,MW,Originator,08:00.0,Variant 201,201
instance_704,JN,Originator,08:13.0,Variant 201,201
instance_704,D,Originator,08:19.0,Variant 201,201
instance_704,B,Originator,08:35.0,Variant 201,201
instance_508,A,Originator,00:00.0,Variant 11,11
instance_508,C,Originator,00:25.0,Variant 11,11
instance_508,JM,Originator,00:37.0,Variant 11,11
instance_508,LN,Originator,00:58.0,Variant 11,11
instance_508,LP,Originator,01:16.0,Variant 11,11
instance_508,LO,Originator,01:30.0,Variant 11,11
instance_508,LR,Originator,01:47.0,Variant 11,11
instance_508,LT,Originator,01:54.0,Variant 11,11
instance_508,LU,Originator,01:57.0,Variant 11,11
instance_508,LV,Originator,01:58.0,Variant 11,11
instance_508,LS,Originator,02:17.0,Variant 11,11
instance_508,LW,Originator,02:34.0,Variant 11,11
instance_508,LY,Originator,02:54.0,Variant 11,11
instance_508,LZ,Originator,02:59.0,Variant 11,11
instance_508,LX,Originator,03:20.0,Variant 11,11
instance_508,MA,Originator,03:34.0,Variant 11,11
instance_508,MC,Originator,03:55.0,Variant 11,11
instance_508,MD,Originator,04:00.0,Variant 11,11
instance_508,MB,Originator,04:14.0,Variant 11,11
instance_508,ME,Originator,04:33.0,Variant 11,11
instance_508,MG,Originator,04:53.0,Variant 11,11
instance_508,MH,Originator,05:09.0,Variant 11,11
instance_508,MF,Originator,05:27.0,Variant 11,11
instance_508,MR,Originator,05:55.0,Variant 11,11
instance_508,MT,Originator,06:21.0,Variant 11,11
instance_508,MU,Originator,06:22.0,Variant 11,11
instance_508,MS,Originator,06:49.0,Variant 11,11
instance_508,MV,Originator,07:05.0,Variant 11,11
instance_508,MY,Originator,07:26.0,Variant 11,11
instance_508,MW,Originator,07:45.0,Variant 11,11
instance_508,JN,Originator,07:57.0,Variant 11,11
instance_508,D,Originator,08:04.0,Variant 11,11
instance_508,B,Originator,08:25.0,Variant 11,11
instance_36,A,Originator,00:00.0,Variant 202,202
instance_36,C,Originator,00:25.0,Variant 202,202
instance_36,JM,Originator,00:38.0,Variant 202,202
instance_36,JO,Originator,00:59.0,Variant 202,202
instance_36,JU,Originator,01:21.0,Variant 202,202
instance_36,KD,Originator,01:32.0,Variant 202,202
instance_36,KB,Originator,01:35.0,Variant 202,202
instance_36,JW,Originator,01:42.0,Variant 202,202
instance_36,KE,Originator,01:50.0,Variant 202,202
instance_36,KC,Originator,01:51.0,Variant 202,202
instance_36,KA,Originator,02:03.0,Variant 202,202
instance_36,JX,Originator,02:20.0,Variant 202,202
instance_36,JV,Originator,02:39.0,Variant 202,202
instance_36,JP,Originator,02:57.0,Variant 202,202
instance_36,KF,Originator,03:16.0,Variant 202,202
instance_36,KQ,Originator,03:26.0,Variant 202,202
instance_36,KH,Originator,03:35.0,Variant 202,202
instance_36,KS,Originator,03:35.0,Variant 202,202
instance_36,LF,Originator,03:40.0,Variant 202,202
instance_36,LH,Originator,03:48.0,Variant 202,202
instance_36,KJ,Originator,03:49.0,Variant 202,202
instance_36,KU,Originator,03:53.0,Variant 202,202
instance_36,KK,Originator,03:56.0,Variant 202,202
instance_36,LI,Originator,04:10.0,Variant 202,202
instance_36,KT,Originator,04:11.0,Variant 202,202
instance_36,KI,Originator,04:19.0,Variant 202,202
instance_36,KR,Originator,04:25.0,Variant 202,202
instance_36,KL,Originator,04:33.0,Variant 202,202
instance_36,LG,Originator,04:39.0,Variant 202,202
instance_36,KP,Originator,04:42.0,Variant 202,202
instance_36,KN,Originator,04:46.0,Variant 202,202
instance_36,KO,Originator,04:50.0,Variant 202,202
instance_36,KM,Originator,05:02.0,Variant 202,202
instance_36,KG,Originator,05:15.0,Variant 202,202
instance_36,JN,Originator,05:25.0,Variant 202,202
instance_36,D,Originator,05:31.0,Variant 202,202
instance_36,B,Originator,05:48.0,Variant 202,202
instance_1036,A,Originator,00:00.0,Variant 203,203
instance_1036,C,Originator,00:25.0,Variant 203,203
instance_1036,JM,Originator,00:37.0,Variant 203,203
instance_1036,LN,Originator,00:59.0,Variant 203,203
instance_1036,LP,Originator,01:14.0,Variant 203,203
instance_1036,LO,Originator,01:34.0,Variant 203,203
instance_1036,LR,Originator,01:41.0,Variant 203,203
instance_1036,LU,Originator,01:55.0,Variant 203,203
instance_1036,LT,Originator,02:04.0,Variant 203,203
instance_1036,LV,Originator,02:07.0,Variant 203,203
instance_1036,LS,Originator,02:22.0,Variant 203,203
instance_1036,LW,Originator,02:38.0,Variant 203,203
instance_1036,LZ,Originator,02:55.0,Variant 203,203
instance_1036,LY,Originator,02:59.0,Variant 203,203
instance_1036,LX,Originator,03:20.0,Variant 203,203
instance_1036,MA,Originator,03:37.0,Variant 203,203
instance_1036,MD,Originator,04:02.0,Variant 203,203
instance_1036,MC,Originator,04:12.0,Variant 203,203
instance_1036,MB,Originator,04:38.0,Variant 203,203
instance_1036,ME,Originator,05:04.0,Variant 203,203
instance_1036,MI,Originator,05:21.0,Variant 203,203
instance_1036,MK,Originator,05:44.0,Variant 203,203
instance_1036,MJ,Originator,06:09.0,Variant 203,203
instance_1036,MF,Originator,06:29.0,Variant 203,203
instance_1036,MR,Originator,06:53.0,Variant 203,203
instance_1036,MT,Originator,07:19.0,Variant 203,203
instance_1036,MU,Originator,07:21.0,Variant 203,203
instance_1036,MS,Originator,07:40.0,Variant 203,203
instance_1036,MV,Originator,07:56.0,Variant 203,203
instance_1036,MY,Originator,08:16.0,Variant 203,203
instance_1036,MW,Originator,08:39.0,Variant 203,203
instance_1036,JN,Originator,08:51.0,Variant 203,203
instance_1036,D,Originator,09:04.0,Variant 203,203
instance_1036,B,Originator,09:27.0,Variant 203,203
instance_255,A,Originator,00:00.0,Variant 64,64
instance_255,C,Originator,00:26.0,Variant 64,64
instance_255,JM,Originator,00:42.0,Variant 64,64
instance_255,LN,Originator,01:08.0,Variant 64,64
instance_255,LP,Originator,01:22.0,Variant 64,64
instance_255,LO,Originator,01:36.0,Variant 64,64
instance_255,LR,Originator,01:50.0,Variant 64,64
instance_255,LT,Originator,02:00.0,Variant 64,64
instance_255,LU,Originator,02:01.0,Variant 64,64
instance_255,LV,Originator,02:08.0,Variant 64,64
instance_255,LS,Originator,02:24.0,Variant 64,64
instance_255,LW,Originator,02:31.0,Variant 64,64
instance_255,LZ,Originator,02:52.0,Variant 64,64
instance_255,LY,Originator,02:53.0,Variant 64,64
instance_255,LX,Originator,03:21.0,Variant 64,64
instance_255,MA,Originator,03:40.0,Variant 64,64
instance_255,MC,Originator,04:05.0,Variant 64,64
instance_255,MD,Originator,04:05.0,Variant 64,64
instance_255,MB,Originator,04:32.0,Variant 64,64
instance_255,ME,Originator,04:51.0,Variant 64,64
instance_255,MG,Originator,05:14.0,Variant 64,64
instance_255,MH,Originator,05:32.0,Variant 64,64
instance_255,MF,Originator,05:42.0,Variant 64,64
instance_255,MR,Originator,06:12.0,Variant 64,64
instance_255,MT,Originator,06:38.0,Variant 64,64
instance_255,MU,Originator,06:43.0,Variant 64,64
instance_255,MS,Originator,07:08.0,Variant 64,64
instance_255,MV,Originator,07:29.0,Variant 64,64
instance_255,MX,Originator,07:48.0,Variant 64,64
instance_255,MW,Originator,08:04.0,Variant 64,64
instance_255,JN,Originator,08:23.0,Variant 64,64
instance_255,D,Originator,08:35.0,Variant 64,64
instance_255,B,Originator,08:56.0,Variant 64,64
instance_763,A,Originator,00:00.0,Variant 91,91
instance_763,C,Originator,00:18.0,Variant 91,91
instance_763,E,Originator,00:27.0,Variant 91,91
instance_763,G,Originator,00:38.0,Variant 91,91
instance_763,I,Originator,00:58.0,Variant 91,91
instance_763,P,Originator,01:14.0,Variant 91,91
instance_763,S,Originator,01:31.0,Variant 91,91
instance_763,Q,Originator,01:44.0,Variant 91,91
instance_763,J,Originator,02:06.0,Variant 91,91
instance_763,H,Originator,02:24.0,Variant 91,91
instance_763,AC,Originator,02:28.0,Variant 91,91
instance_763,AE,Originator,02:43.0,Variant 91,91
instance_763,AO,Originator,02:49.0,Variant 91,91
instance_763,AG,Originator,02:54.0,Variant 91,91
instance_763,AQ,Originator,03:03.0,Variant 91,91
instance_763,AJ,Originator,03:06.0,Variant 91,91
instance_763,AR,Originator,03:11.0,Variant 91,91
instance_763,AH,Originator,03:25.0,Variant 91,91
instance_763,AP,Originator,03:33.0,Variant 91,91
instance_763,AF,Originator,03:45.0,Variant 91,91
instance_763,AS,Originator,03:54.0,Variant 91,91
instance_763,AV,Originator,04:02.0,Variant 91,91
instance_763,AT,Originator,04:22.0,Variant 91,91
instance_763,AD,Originator,04:44.0,Variant 91,91
instance_763,F,Originator,05:07.0,Variant 91,91
instance_763,D,Originator,05:24.0,Variant 91,91
instance_763,B,Originator,05:47.0,Variant 91,91
instance_726,A,Originator,00:00.0,Variant 204,204
instance_726,C,Originator,00:24.0,Variant 204,204
instance_726,E,Originator,00:33.0,Variant 204,204
instance_726,G,Originator,00:42.0,Variant 204,204
instance_726,T,Originator,01:01.0,Variant 204,204
instance_726,X,Originator,01:19.0,Variant 204,204
instance_726,W,Originator,01:20.0,Variant 204,204
instance_726,V,Originator,01:23.0,Variant 204,204
instance_726,U,Originator,01:44.0,Variant 204,204
instance_726,Y,Originator,01:56.0,Variant 204,204
instance_726,AA,Originator,02:16.0,Variant 204,204
instance_726,Z,Originator,02:30.0,Variant 204,204
instance_726,H,Originator,02:56.0,Variant 204,204
instance_726,AC,Originator,03:08.0,Variant 204,204
instance_726,AO,Originator,03:27.0,Variant 204,204
instance_726,AE,Originator,03:37.0,Variant 204,204
instance_726,AR,Originator,03:42.0,Variant 204,204
instance_726,AQ,Originator,03:42.0,Variant 204,204
instance_726,AK,Originator,03:45.0,Variant 204,204
instance_726,AP,Originator,04:06.0,Variant 204,204
instance_726,AM,Originator,04:11.0,Variant 204,204
instance_726,AN,Originator,04:15.0,Variant 204,204
instance_726,AS,Originator,04:33.0,Variant 204,204
instance_726,AL,Originator,04:42.0,Variant 204,204
instance_726,AV,Originator,04:50.0,Variant 204,204
instance_726,AF,Originator,04:54.0,Variant 204,204
instance_726,AT,Originator,05:12.0,Variant 204,204
instance_726,AD,Originator,05:26.0,Variant 204,204
instance_726,F,Originator,05:48.0,Variant 204,204
instance_726,D,Originator,06:06.0,Variant 204,204
instance_726,B,Originator,06:24.0,Variant 204,204
instance_672,A,Originator,00:00.0,Variant 80,80
instance_672,C,Originator,00:23.0,Variant 80,80
instance_672,EC,Originator,00:36.0,Variant 80,80
instance_672,EE,Originator,00:55.0,Variant 80,80
instance_672,EG,Originator,01:13.0,Variant 80,80
instance_672,EH,Originator,01:28.0,Variant 80,80
instance_672,EF,Originator,01:54.0,Variant 80,80
instance_672,EN,Originator,02:06.0,Variant 80,80
instance_672,EP,Originator,02:16.0,Variant 80,80
instance_672,ER,Originator,02:20.0,Variant 80,80
instance_672,EQ,Originator,02:31.0,Variant 80,80
instance_672,ES,Originator,02:42.0,Variant 80,80
instance_672,EO,Originator,03:09.0,Variant 80,80
instance_672,ET,Originator,03:26.0,Variant 80,80
instance_672,EX,Originator,03:38.0,Variant 80,80
instance_672,EV,Originator,03:45.0,Variant 80,80
instance_672,EY,Originator,03:54.0,Variant 80,80
instance_672,EW,Originator,04:09.0,Variant 80,80
instance_672,EU,Originator,04:29.0,Variant 80,80
instance_672,EZ,Originator,04:41.0,Variant 80,80
instance_672,FG,Originator,04:55.0,Variant 80,80
instance_672,FJ,Originator,05:05.0,Variant 80,80
instance_672,FI,Originator,05:12.0,Variant 80,80
instance_672,FK,Originator,05:16.0,Variant 80,80
instance_672,FH,Originator,05:40.0,Variant 80,80
instance_672,FA,Originator,05:52.0,Variant 80,80
instance_672,ED,Originator,06:09.0,Variant 80,80
instance_672,D,Originator,06:36.0,Variant 80,80
instance_672,B,Originator,06:54.0,Variant 80,80
instance_11,A,Originator,00:00.0,Variant 205,205
instance_11,C,Originator,00:22.0,Variant 205,205
instance_11,JM,Originator,00:28.0,Variant 205,205
instance_11,LN,Originator,00:53.0,Variant 205,205
instance_11,LP,Originator,01:10.0,Variant 205,205
instance_11,LO,Originator,01:30.0,Variant 205,205
instance_11,LR,Originator,01:44.0,Variant 205,205
instance_11,LT,Originator,01:52.0,Variant 205,205
instance_11,LU,Originator,01:54.0,Variant 205,205
instance_11,LV,Originator,02:03.0,Variant 205,205
instance_11,LS,Originator,02:20.0,Variant 205,205
instance_11,LW,Originator,02:35.0,Variant 205,205
instance_11,LY,Originator,02:53.0,Variant 205,205
instance_11,LZ,Originator,02:59.0,Variant 205,205
instance_11,LX,Originator,03:22.0,Variant 205,205
instance_11,MA,Originator,03:43.0,Variant 205,205
instance_11,MD,Originator,03:59.0,Variant 205,205
instance_11,MC,Originator,04:04.0,Variant 205,205
instance_11,MB,Originator,04:31.0,Variant 205,205
instance_11,ME,Originator,04:52.0,Variant 205,205
instance_11,MI,Originator,05:15.0,Variant 205,205
instance_11,ML,Originator,05:33.0,Variant 205,205
instance_11,MJ,Originator,05:44.0,Variant 205,205
instance_11,MF,Originator,06:11.0,Variant 205,205
instance_11,MR,Originator,06:33.0,Variant 205,205
instance_11,MU,Originator,06:49.0,Variant 205,205
instance_11,MT,Originator,06:55.0,Variant 205,205
instance_11,MS,Originator,07:16.0,Variant 205,205
instance_11,MV,Originator,07:29.0,Variant 205,205
instance_11,MY,Originator,07:44.0,Variant 205,205
instance_11,MW,Originator,08:00.0,Variant 205,205
instance_11,JN,Originator,08:22.0,Variant 205,205
instance_11,D,Originator,08:33.0,Variant 205,205
instance_11,B,Originator,08:51.0,Variant 205,205
instance_1013,A,Originator,00:00.0,Variant 206,206
instance_1013,C,Originator,00:22.0,Variant 206,206
instance_1013,JM,Originator,00:33.0,Variant 206,206
instance_1013,JO,Originator,00:52.0,Variant 206,206
instance_1013,JQ,Originator,01:13.0,Variant 206,206
instance_1013,JR,Originator,01:27.0,Variant 206,206
instance_1013,JS,Originator,01:44.0,Variant 206,206
instance_1013,JT,Originator,01:56.0,Variant 206,206
instance_1013,JP,Originator,02:17.0,Variant 206,206
instance_1013,KF,Originator,02:34.0,Variant 206,206
instance_1013,KH,Originator,02:47.0,Variant 206,206
instance_1013,KQ,Originator,02:56.0,Variant 206,206
instance_1013,LF,Originator,02:58.0,Variant 206,206
instance_1013,KK,Originator,03:04.0,Variant 206,206
instance_1013,KW,Originator,03:05.0,Variant 206,206
instance_1013,KJ,Originator,03:12.0,Variant 206,206
instance_1013,LH,Originator,03:15.0,Variant 206,206
instance_1013,LA,Originator,03:25.0,Variant 206,206
instance_1013,LI,Originator,03:33.0,Variant 206,206
instance_1013,KI,Originator,03:34.0,Variant 206,206
instance_1013,KX,Originator,03:42.0,Variant 206,206
instance_1013,KL,Originator,03:53.0,Variant 206,206
instance_1013,LG,Originator,04:01.0,Variant 206,206
instance_1013,KR,Originator,04:03.0,Variant 206,206
instance_1013,KO,Originator,04:04.0,Variant 206,206
instance_1013,KN,Originator,04:08.0,Variant 206,206
instance_1013,KP,Originator,04:14.0,Variant 206,206
instance_1013,KM,Originator,04:36.0,Variant 206,206
instance_1013,KG,Originator,04:50.0,Variant 206,206
instance_1013,JN,Originator,04:58.0,Variant 206,206
instance_1013,D,Originator,05:13.0,Variant 206,206
instance_1013,B,Originator,05:32.0,Variant 206,206
instance_261,A,Originator,00:00.0,Variant 207,207
instance_261,C,Originator,00:18.0,Variant 207,207
instance_261,EC,Originator,00:31.0,Variant 207,207
instance_261,EE,Originator,00:53.0,Variant 207,207
instance_261,EI,Originator,01:14.0,Variant 207,207
instance_261,EK,Originator,01:40.0,Variant 207,207
instance_261,EJ,Originator,01:59.0,Variant 207,207
instance_261,EF,Originator,02:23.0,Variant 207,207
instance_261,EN,Originator,02:39.0,Variant 207,207
instance_261,EP,Originator,02:52.0,Variant 207,207
instance_261,EQ,Originator,03:00.0,Variant 207,207
instance_261,ER,Originator,03:16.0,Variant 207,207
instance_261,ES,Originator,03:24.0,Variant 207,207
instance_261,EO,Originator,03:53.0,Variant 207,207
instance_261,ET,Originator,04:08.0,Variant 207,207
instance_261,EX,Originator,04:22.0,Variant 207,207
instance_261,EY,Originator,04:30.0,Variant 207,207
instance_261,EV,Originator,04:32.0,Variant 207,207
instance_261,EW,Originator,04:49.0,Variant 207,207
instance_261,EU,Originator,05:11.0,Variant 207,207
instance_261,EZ,Originator,05:21.0,Variant 207,207
instance_261,FB,Originator,05:39.0,Variant 207,207
instance_261,FE,Originator,05:59.0,Variant 207,207
instance_261,FD,Originator,06:01.0,Variant 207,207
instance_261,FF,Originator,06:10.0,Variant 207,207
instance_261,FC,Originator,06:34.0,Variant 207,207
instance_261,FA,Originator,06:46.0,Variant 207,207
instance_261,ED,Originator,07:04.0,Variant 207,207
instance_261,D,Originator,07:32.0,Variant 207,207
instance_261,B,Originator,07:54.0,Variant 207,207
instance_554,A,Originator,00:00.0,Variant 208,208
instance_554,C,Originator,00:22.0,Variant 208,208
instance_554,E,Originator,00:38.0,Variant 208,208
instance_554,G,Originator,00:56.0,Variant 208,208
instance_554,T,Originator,01:20.0,Variant 208,208
instance_554,V,Originator,01:41.0,Variant 208,208
instance_554,W,Originator,01:50.0,Variant 208,208
instance_554,X,Originator,01:59.0,Variant 208,208
instance_554,U,Originator,02:23.0,Variant 208,208
instance_554,Y,Originator,02:35.0,Variant 208,208
instance_554,AA,Originator,02:58.0,Variant 208,208
instance_554,Z,Originator,03:13.0,Variant 208,208
instance_554,H,Originator,03:30.0,Variant 208,208
instance_554,AC,Originator,03:40.0,Variant 208,208
instance_554,AE,Originator,03:57.0,Variant 208,208
instance_554,AO,Originator,04:02.0,Variant 208,208
instance_554,AG,Originator,04:05.0,Variant 208,208
instance_554,AQ,Originator,04:19.0,Variant 208,208
instance_554,AR,Originator,04:21.0,Variant 208,208
instance_554,AI,Originator,04:36.0,Variant 208,208
instance_554,AP,Originator,04:38.0,Variant 208,208
instance_554,AH,Originator,04:40.0,Variant 208,208
instance_554,AF,Originator,04:59.0,Variant 208,208
