,case:concept:name,concept:name
53609,8,16
53610,8,16
53611,8,16
53612,8,16
53613,8,16
53614,8,16
53615,8,16
53616,8,16
53617,8,16
53618,8,16
53619,8,16
53620,8,16
53621,8,16
53622,8,16
53623,8,16
53624,8,16
53625,8,16
53626,8,16
53627,8,16
53628,8,16
53629,8,16
53630,8,16
53631,8,16
53632,8,16
53633,8,16
53634,8,16
53635,8,16
53636,8,16
53637,8,16
53638,8,16
53639,8,16
53640,8,16
53641,8,16
53642,8,16
53643,8,16
53644,8,16
53645,8,16
53646,8,16
53647,8,16
53648,8,16
53649,8,16
53650,8,16
53651,8,16
53652,8,16
53653,8,16
53654,8,16
53655,8,16
53656,8,16
53657,8,16
53658,8,16
53659,8,16
53660,8,16
53661,8,16
53662,8,16
53663,8,16
53664,8,16
53665,8,16
53666,8,16
53667,8,16
53668,8,16
53669,8,16
53670,8,16
53671,8,16
53672,8,16
53673,8,16
53674,8,16
53675,8,16
53676,8,16
53677,8,16
53678,8,16
53679,8,16
53680,8,16
53681,8,16
53682,8,16
53683,8,16
53684,8,16
53685,8,16
53686,8,16
53687,8,16
53688,8,16
53689,8,16
53690,8,16
53691,8,16
53692,8,16
53693,8,16
53694,8,16
53695,8,16
53696,8,16
53697,8,16
53698,8,16
53699,8,16
53700,8,16
53701,8,16
53702,8,16
53703,8,16
53704,8,16
53705,8,16
53706,8,16
53707,8,16
53708,8,16
53709,8,16
53710,8,16
53711,8,16
53712,8,16
53713,8,16
53714,8,16
53715,8,16
53716,8,16
53717,8,16
53718,8,16
53719,8,16
53720,8,16
53721,8,16
53722,8,16
53723,8,16
53724,8,16
53725,8,16
53726,8,16
53727,8,16
53728,8,16
53729,8,16
53730,8,16
53731,8,16
53732,8,16
53733,8,16
53734,8,16
53735,8,16
53736,8,16
53737,8,16
53738,8,16
53739,8,16
53740,8,16
53741,8,16
53742,8,16
53743,8,16
53744,8,16
53745,8,16
53746,8,16
53747,8,16
53748,8,16
53749,8,16
53750,8,16
53751,8,16
53752,8,16
53753,8,16
53754,8,16
53755,8,16
53756,8,16
53757,8,16
53758,8,16
53759,8,16
53760,8,16
53761,8,16
53762,8,16
53763,8,16
53764,8,16
53765,8,16
53766,8,16
53767,8,16
53768,8,14
53769,8,14
53770,8,14
53771,8,14
53772,8,14
53773,8,14
53774,8,14
53775,8,14
53776,8,14
53777,8,14
53778,8,14
53779,8,14
53780,8,14
53781,8,14
53782,8,14
53783,8,14
53784,8,14
53785,8,14
53786,8,14
53787,8,14
53788,8,14
53789,8,14
53790,8,14
53791,8,14
53792,8,14
53793,8,14
53794,8,14
53795,8,14
53796,8,14
53797,8,14
53798,8,14
53799,8,14
53800,8,14
53801,8,14
53802,8,14
53803,8,14
53804,8,14
53805,8,14
53806,8,14
53807,8,14
53808,8,14
53809,8,14
53810,8,14
53811,8,14
53812,8,14
53813,8,14
53814,8,14
53815,8,14
53816,8,14
53817,8,14
53818,8,14
53819,8,14
53820,8,14
53821,8,14
53822,8,14
53823,8,14
53824,8,14
53825,8,14
53826,8,14
53827,8,14
53828,8,14
53829,8,14
53830,8,14
53831,8,14
53832,8,14
53833,8,14
53834,8,14
53835,8,14
53836,8,14
53837,8,14
53838,8,14
53839,8,14
53840,8,14
53841,8,14
53842,8,14
53843,8,14
53844,8,14
53845,8,14
53846,8,14
53847,8,14
53848,8,14
53849,8,14
53850,8,14
53851,8,14
53852,8,14
53853,8,14
53854,8,14
53855,8,14
53856,8,14
53857,8,14
53858,8,14
53859,8,14
53860,8,14
53861,8,14
53862,8,14
53863,8,14
53864,8,14
53865,8,14
53866,8,14
53867,8,14
53868,8,14
53869,8,14
53870,8,14
53871,8,14
53872,8,14
53873,8,14
53874,8,14
53875,8,14
53876,8,14
53877,8,14
53878,8,14
53879,8,14
53880,8,14
53881,8,14
53882,8,14
53883,8,14
53884,8,14
53885,8,14
53886,8,14
53887,8,14
53888,8,14
53889,8,14
53890,8,14
53891,8,14
53892,8,14
53893,8,14
53894,8,14
53895,8,14
53896,8,14
53897,8,14
53898,8,14
53899,8,14
53900,8,14
53901,8,14
53902,8,14
53903,8,14
53904,8,14
53905,8,14
53906,8,14
53907,8,14
53908,8,14
53909,8,14
53910,8,14
53911,8,14
53912,8,14
53913,8,14
53914,8,14
53915,8,14
53916,8,14
53917,8,14
53918,8,14
53919,8,14
53920,8,14
53921,8,14
53922,8,14
53923,8,14
53924,8,14
53925,8,14
53926,8,14
53927,8,14
53928,8,14
53929,8,14
53930,8,14
53931,8,14
53932,8,14
53933,8,14
53934,8,14
53935,8,14
53936,8,14
53937,8,14
53938,8,14
53939,8,14
53940,8,14
53941,8,14
53942,8,14
53943,8,14
53944,8,14
53945,8,14
53946,8,14
53947,8,14
53948,8,14
53949,8,14
53950,8,14
53951,8,14
53952,8,14
53953,8,14
53954,8,14
53955,8,14
53956,8,14
53957,8,14
53958,8,14
53959,8,14
53960,8,14
53961,8,14
53962,8,14
53963,8,14
53964,8,14
53965,8,14
53966,8,14
53967,8,14
53968,8,14
53969,8,14
53970,8,14
53971,8,14
53972,8,14
53973,8,14
53974,8,14
53975,8,14
53976,8,14
53977,8,14
53978,8,14
53979,8,14
53980,8,14
53981,8,14
53982,8,14
53983,8,14
53984,8,14
53985,8,14
53986,8,14
53987,8,14
53988,8,14
53989,8,14
53990,8,14
53991,8,14
53992,8,14
53993,8,14
53994,8,14
53995,8,14
53996,8,14
53997,8,14
53998,8,14
53999,8,14
54000,8,14
54001,8,14
54002,8,14
54003,8,14
54004,8,14
54005,8,14
54006,8,14
54007,8,14
54008,8,14
54009,8,14
54010,8,14
54011,8,14
54012,8,14
54013,8,14
54014,8,14
54015,8,14
54016,8,14
54017,8,14
54018,8,14
54019,8,14
54020,8,14
54021,8,14
54022,8,14
54023,8,14
54024,8,14
54025,8,14
54026,8,14
54027,8,14
54028,8,14
54029,8,14
54030,8,14
54031,8,14
54032,8,14
54033,8,14
54034,8,14
54035,8,14
54036,8,14
54037,8,14
54038,8,14
54039,8,14
54040,8,14
54041,8,14
54042,8,14
54043,8,14
54044,8,14
54045,8,14
54046,8,14
54047,8,14
54048,8,14
54049,8,14
54050,8,14
54051,8,14
54052,8,14
54053,8,14
54054,8,14
54055,8,14
54056,8,18
54057,8,18
54058,8,18
54059,8,18
54060,8,18
54061,8,18
54062,8,18
54063,8,18
54064,8,18
54065,8,18
54066,8,18
54067,8,18
54068,8,18
54069,8,18
54070,8,18
54071,8,18
54072,8,18
54073,8,18
54074,8,18
54075,8,18
54076,8,18
54077,8,18
54078,8,18
54079,8,18
54080,8,18
54081,8,18
54082,8,18
54083,8,18
54084,8,18
54085,8,18
54086,8,18
54087,8,18
54088,8,18
54089,8,18
54090,8,18
54091,8,18
54092,8,18
54093,8,18
54094,8,18
54095,8,18
54096,8,18
54097,8,18
54098,8,18
54099,8,18
54100,8,18
54101,8,18
54102,8,18
54103,8,18
54104,8,18
54105,8,18
54106,8,18
54107,8,18
54108,8,18
54109,8,18
54110,8,18
54111,8,18
54112,8,18
54113,8,18
54114,8,18
54115,8,18
54116,8,18
54117,8,18
54118,8,18
54119,8,18
54120,8,18
54121,8,18
54122,8,18
54123,8,18
54124,8,18
54125,8,18
54126,8,18
54127,8,18
54128,8,18
54129,8,18
54130,8,18
54131,8,18
54132,8,18
54133,8,18
54134,8,18
54135,8,18
54136,8,18
54137,8,18
54138,8,18
54139,8,18
54140,8,18
54141,8,18
54142,8,18
54143,8,18
54144,8,18
54145,8,18
54146,8,18
54147,8,18
54148,8,18
54149,8,18
54150,8,18
54151,8,18
54152,8,18
54153,8,18
54154,8,18
54155,8,18
54156,8,18
54157,8,18
54158,8,18
54159,8,18
54160,8,18
54161,8,18
54162,8,18
54163,8,18
54164,9,17
54165,9,17
54166,9,17
54167,9,17
54168,9,17
54169,9,17
54170,9,17
54171,9,17
54172,9,17
54173,9,17
54174,9,17
54175,9,17
54176,9,17
54177,9,17
54178,9,17
54179,9,17
54180,9,17
54181,9,17
54182,9,17
54183,9,17
54184,9,17
54185,9,17
54186,9,17
54187,9,17
54188,9,17
54189,9,17
54190,9,17
54191,9,17
54192,9,17
54193,9,17
54194,9,17
54195,9,17
54196,9,17
54197,9,17
54198,9,17
54199,9,17
54200,9,17
54201,9,17
54202,9,17
54203,9,17
54204,9,17
54205,9,17
54206,9,17
54207,9,17
54208,9,17
54209,9,17
54210,9,17
54211,9,17
54212,9,17
54213,9,17
54214,9,17
54215,9,17
54216,9,17
54217,9,17
54218,9,17
54219,9,17
54220,9,17
54221,9,17
54222,9,17
54223,9,17
54224,9,17
54225,9,17
54226,9,17
54227,9,17
54228,9,17
54229,9,17
54230,9,17
54231,9,17
54232,9,17
54233,9,17
54234,9,17
54235,9,17
54236,9,17
54237,9,17
54238,9,17
54239,9,17
54240,9,17
54241,9,17
54242,9,17
54243,9,17
54244,9,17
54245,9,17
54246,9,17
54247,9,17
54248,9,17
54249,9,17
54250,9,17
54251,9,17
54252,9,17
54253,9,17
54254,9,17
54255,9,17
54256,9,17
54257,9,17
54258,9,17
54259,9,17
54260,9,17
54261,9,17
54262,9,17
54263,9,17
54264,9,17
54265,9,17
54266,9,17
54267,9,17
54268,9,17
54269,9,17
54270,9,17
54271,9,17
54272,9,17
54273,9,17
54274,9,17
54275,9,17
54276,9,17
54277,9,17
54278,9,17
54279,9,17
54280,9,17
54281,9,17
54282,9,17
54283,9,17
54284,9,17
54285,9,17
54286,9,17
54287,9,17
54288,9,17
54289,9,17
54290,9,17
54291,9,17
54292,9,17
54293,9,17
54294,9,17
54295,9,17
54296,9,17
54297,9,17
54298,9,17
54299,9,17
54300,9,17
54301,9,17
54302,9,17
54303,9,17
54304,9,17
54305,9,17
54306,9,17
54307,9,17
54308,9,17
54309,9,17
54310,9,17
54311,9,17
54312,9,17
54313,9,17
54314,9,17
54315,9,17
54316,9,17
54317,9,17
54318,9,17
54319,9,17
54320,9,17
54321,9,17
54322,9,17
54323,9,17
54324,9,17
54325,9,17
54326,9,17
54327,9,17
54328,9,17
54329,9,17
54330,9,17
54331,9,17
54332,9,17
54333,9,17
54334,9,17
54335,9,17
54336,9,17
54337,9,17
54338,9,17
54339,9,17
54340,9,17
54341,9,17
54342,9,17
54343,9,17
54344,9,17
54345,9,17
54346,9,17
54347,9,17
54348,9,17
54349,9,17
54350,9,17
54351,9,17
54352,9,17
54353,9,17
54354,9,17
54355,9,17
54356,9,17
54357,9,17
54358,9,17
54359,9,17
54360,9,17
54361,9,17
54362,9,17
54363,9,17
54364,9,17
54365,9,17
54366,9,17
54367,9,17
54368,9,17
54369,9,17
54370,9,17
54371,9,17
54372,9,17
54373,9,17
54374,9,17
54375,9,17
54376,9,17
54377,9,17
54378,9,17
54379,9,17
54380,9,17
54381,9,17
54382,9,17
54383,9,17
54384,9,17
54385,9,17
54386,9,17
54387,9,17
54388,9,17
54389,9,17
54390,9,17
54391,9,17
54392,9,17
54393,9,17
54394,9,17
54395,9,17
54396,9,17
54397,9,17
54398,9,17
54399,9,17
54400,9,17
54401,9,17
54402,9,17
54403,9,17
54404,9,17
54405,9,17
54406,9,17
54407,9,17
54408,9,17
54409,9,17
54410,9,17
54411,9,17
54412,9,17
54413,9,17
54414,9,17
54415,9,17
54416,9,17
54417,9,17
54418,9,17
54419,9,17
54420,9,17
54421,9,17
54422,9,17
54423,9,17
54424,9,17
54425,9,17
54426,9,17
54427,9,17
54428,9,17
54429,9,17
54430,9,17
54431,9,17
54432,9,17
54433,9,17
54434,9,17
54435,9,17
54436,9,17
54437,9,17
54438,9,17
54439,9,17
54440,9,17
54441,9,17
54442,9,17
54443,9,17
54444,9,17
54445,9,17
54446,9,17
54447,9,17
54448,9,17
54449,9,17
54450,9,17
54451,9,17
54452,9,17
54453,9,17
54454,9,17
54455,9,17
54456,9,17
54457,9,17
54458,9,17
54459,9,17
54460,9,17
54461,9,17
54462,9,17
54463,9,17
54464,9,17
54465,9,17
54466,9,7
54467,9,7
54468,9,7
54469,9,7
54470,9,7
54471,9,7
54472,9,7
54473,9,7
54474,9,7
54475,9,7
54476,9,7
54477,9,7
54478,9,7
54479,9,7
54480,9,7
54481,9,7
54482,9,7
54483,9,7
54484,9,7
54485,9,7
54486,9,7
54487,9,7
54488,9,7
54489,9,7
54490,9,7
54491,9,7
54492,9,7
54493,9,7
54494,9,7
54495,9,7
54496,9,7
54497,9,7
54498,9,7
54499,9,7
54500,9,7
54501,9,7
54502,9,7
54503,9,7
54504,9,7
54505,9,7
54506,9,7
54507,9,7
54508,9,7
54509,9,7
54510,9,7
54511,9,7
54512,9,7
54513,9,7
54514,9,7
54515,9,7
54516,9,7
54517,9,7
54518,9,7
54519,9,7
54520,9,7
54521,9,7
54522,9,7
54523,9,7
54524,9,7
54525,9,7
54526,9,7
54527,9,7
54528,9,7
54529,9,7
54530,9,7
54531,9,7
54532,9,7
54533,9,7
54534,9,7
54535,9,7
54536,9,7
54537,9,7
54538,9,7
54539,9,7
54540,9,7
54541,9,7
54542,9,7
54543,9,7
54544,9,7
54545,9,7
54546,9,7
54547,9,7
54548,9,7
54549,9,7
54550,9,7
54551,9,7
54552,9,7
54553,9,7
54554,9,7
54555,9,7
54556,9,7
54557,9,7
54558,9,7
54559,9,7
54560,9,7
54561,9,7
54562,9,7
54563,9,7
54564,9,7
54565,9,7
54566,9,7
54567,9,7
54568,9,7
54569,9,7
54570,9,7
54571,9,7
54572,9,7
54573,9,7
54574,9,7
54575,9,7
54576,9,7
54577,9,7
54578,9,7
54579,9,7
54580,9,7
54581,9,7
54582,9,7
54583,9,7
54584,9,7
54585,9,7
54586,9,7
54587,9,7
54588,9,7
54589,9,7
54590,9,7
54591,9,7
54592,9,7
54593,9,7
54594,9,7
54595,9,7
54596,9,7
54597,9,7
54598,9,7
54599,9,7
54600,9,7
54601,9,7
54602,9,7
54603,9,7
54604,9,7
54605,9,7
54606,9,7
54607,9,7
54608,9,7
54609,9,7
54610,9,7
54611,9,7
54612,9,7
54613,9,7
54614,9,7
54615,9,7
54616,9,7
54617,9,7
54618,9,7
54619,9,7
54620,9,7
54621,9,7
54622,9,7
54623,9,7
54624,9,7
54625,9,7
54626,9,7
54627,9,7
54628,9,7
54629,9,7
54630,9,7
54631,9,7
54632,9,7
54633,9,7
54634,9,7
54635,9,7
54636,9,7
54637,9,7
54638,9,7
54639,9,7
54640,9,7
54641,9,7
54642,9,7
54643,9,7
54644,9,7
54645,9,7
54646,9,7
54647,9,7
54648,9,7
54649,9,7
54650,9,7
54651,9,7
54652,9,7
54653,9,7
54654,9,7
54655,9,7
54656,9,7
54657,9,7
54658,9,7
54659,9,7
54660,9,7
54661,9,7
54662,9,7
54663,9,7
54664,9,7
54665,9,7
54666,9,7
54667,9,7
54668,9,7
54669,9,7
54670,9,7
54671,9,7
54672,9,7
54673,9,7
54674,9,7
54675,9,7
54676,9,7
54677,9,7
54678,9,7
54679,9,7
54680,9,7
54681,9,7
54682,9,7
54683,9,7
54684,9,7
54685,9,7
54686,9,7
54687,9,7
54688,9,7
54689,9,7
54690,9,7
54691,9,7
54692,9,7
54693,9,7
54694,9,7
54695,9,7
54696,9,7
54697,9,7
54698,9,7
54699,9,7
54700,9,7
54701,9,7
54702,9,7
54703,9,7
54704,9,7
54705,9,7
54706,9,7
54707,9,7
54708,9,7
54709,9,7
54710,9,7
54711,9,7
54712,9,7
54713,9,7
54714,9,7
54715,9,7
54716,9,7
54717,9,7
54718,9,7
54719,9,7
54720,9,7
54721,9,7
54722,9,7
54723,9,7
54724,9,7
54725,9,7
54726,9,7
54727,9,7
54728,9,7
54729,9,7
54730,9,7
54731,9,7
54732,9,7
54733,9,7
54734,9,7
54735,9,7
54736,9,7
54737,9,7
54738,9,7
54739,9,7
54740,9,7
54741,9,7
54742,9,7
54743,9,7
54744,9,7
54745,9,7
54746,9,7
54747,9,7
54748,9,7
54749,9,7
54750,9,7
54751,9,7
54752,9,7
54753,9,7
54754,9,7
54755,9,8
54756,9,8
54757,9,8
54758,9,8
54759,9,8
54760,9,8
54761,9,8
54762,9,8
54763,9,8
54764,9,8
54765,9,8
54766,9,8
54767,9,8
54768,9,8
54769,9,8
54770,9,8
54771,9,8
54772,9,8
54773,9,8
54774,9,8
54775,9,8
54776,9,8
54777,9,8
54778,9,8
54779,9,8
54780,9,8
54781,9,8
54782,9,8
54783,9,8
54784,9,8
54785,9,8
54786,9,8
54787,9,8
54788,9,8
54789,9,8
54790,9,8
54791,9,8
54792,9,8
54793,9,8
54794,9,8
54795,9,8
54796,9,8
54797,9,8
54798,9,8
54799,9,8
54800,9,8
54801,9,8
54802,9,8
54803,9,8
54804,9,8
54805,9,8
54806,9,8
54807,9,8
54808,9,8
54809,9,8
54810,9,8
54811,9,8
54812,9,8
54813,9,8
54814,9,8
54815,9,8
54816,9,8
54817,9,8
54818,9,8
54819,9,8
54820,9,8
54821,9,8
54822,9,8
54823,9,8
54824,9,8
54825,9,8
54826,9,8
54827,9,8
54828,9,8
54829,9,8
54830,9,8
54831,9,8
54832,9,8
54833,9,8
54834,9,8
54835,9,8
54836,9,8
54837,9,8
54838,9,8
54839,9,8
54840,9,8
54841,9,8
54842,9,8
54843,9,8
54844,9,8
54845,9,8
54846,9,8
54847,9,8
54848,9,8
54849,9,8
54850,9,8
54851,9,8
54852,9,8
54853,9,8
54854,9,8
54855,9,8
54856,9,8
54857,9,8
54858,9,8
54859,9,8
54860,9,8
54861,9,8
54862,9,8
54863,9,8
54864,9,8
54865,9,8
54866,9,8
54867,9,8
54868,9,8
54869,9,8
54870,9,8
54871,9,8
54872,9,8
54873,9,8
54874,9,8
54875,9,8
54876,9,8
54877,9,8
54878,9,8
54879,9,8
54880,9,8
54881,9,8
54882,9,8
54883,9,8
54884,9,8
54885,9,8
54886,9,8
54887,9,8
54888,9,8
54889,9,8
54890,9,8
54891,9,8
54892,9,8
54893,9,8
54894,9,8
54895,9,8
54896,9,8
54897,9,8
54898,9,8
54899,9,8
54900,9,8
54901,9,8
54902,9,8
54903,9,8
54904,9,8
54905,9,8
54906,9,8
54907,9,8
54908,9,8
54909,9,8
54910,9,8
54911,9,8
54912,9,8
54913,9,8
54914,9,8
54915,9,8
54916,9,8
54917,9,8
54918,9,8
54919,9,8
54920,9,8
54921,9,8
54922,9,8
54923,9,8
54924,9,8
54925,9,8
54926,9,8
54927,9,8
54928,9,8
54929,9,8
54930,9,8
54931,9,8
54932,9,8
54933,9,8
54934,9,8
54935,9,8
54936,9,8
54937,9,8
54938,9,8
54939,9,8
54940,9,8
54941,9,8
54942,9,8
54943,9,8
54944,9,8
54945,9,8
54946,9,8
54947,9,8
54948,9,8
54949,9,8
54950,9,8
54951,9,8
54952,9,8
54953,9,8
54954,9,8
54955,9,8
54956,9,8
54957,9,8
54958,9,8
54959,9,8
54960,9,8
54961,9,8
54962,9,8
54963,9,8
54964,9,8
54965,9,8
54966,9,8
54967,9,8
54968,9,8
54969,9,8
54970,9,8
54971,9,8
54972,9,8
54973,9,8
54974,9,8
54975,9,8
54976,9,8
54977,9,8
54978,9,8
54979,9,8
54980,9,8
54981,9,8
54982,9,8
54983,9,8
54984,9,8
54985,9,8
54986,9,8
54987,9,8
54988,9,8
54989,9,8
54990,9,8
54991,9,8
54992,9,8
54993,9,8
54994,9,8
54995,9,8
54996,9,8
54997,9,8
54998,9,8
54999,9,8
55000,9,8
55001,9,8
55002,9,8
55003,9,8
55004,9,8
55005,9,8
55006,9,8
55007,9,8
55008,9,8
55009,9,8
55010,9,8
55011,9,8
55012,9,8
55013,9,8
55014,9,8
55015,9,8
55016,9,8
55017,9,8
55018,9,8
55019,9,8
55020,9,8
55021,9,8
55022,9,8
55023,9,8
55024,9,8
55025,9,8
55026,9,8
55027,9,8
55028,9,8
55029,9,8
55030,9,8
55031,9,8
55032,9,8
55033,9,8
55034,9,8
55035,9,8
55036,9,8
55037,9,8
55038,9,8
55039,9,8
55040,9,8
55041,9,8
55042,9,8
55043,9,8
55044,9,8
55045,9,8
55046,9,8
55047,9,8
55048,9,9
55049,9,9
55050,9,9
55051,9,9
55052,9,9
55053,9,9
55054,9,9
55055,9,9
55056,9,9
55057,9,9
55058,9,9
55059,9,9
55060,9,9
55061,9,9
55062,9,9
55063,9,9
55064,9,9
55065,9,9
55066,9,9
55067,9,9
55068,9,9
55069,9,9
55070,9,9
55071,9,9
55072,9,9
55073,9,9
55074,9,9
55075,9,9
55076,9,9
55077,9,9
55078,9,9
55079,9,9
55080,9,9
55081,9,9
55082,9,9
55083,9,9
55084,9,9
55085,9,9
55086,9,9
55087,9,9
55088,9,9
55089,9,9
55090,9,9
55091,9,9
55092,9,9
55093,9,9
55094,9,9
55095,9,9
55096,9,9
55097,9,9
55098,9,9
55099,9,9
55100,9,9
55101,9,9
55102,9,9
55103,9,9
55104,9,9
55105,9,9
55106,9,9
55107,9,9
55108,9,9
55109,9,9
55110,9,9
55111,9,9
55112,9,9
55113,9,9
55114,9,9
55115,9,9
55116,9,9
55117,9,9
55118,9,9
55119,9,9
55120,9,9
55121,9,9
55122,9,9
55123,9,9
55124,9,9
55125,9,9
55126,9,9
55127,9,9
55128,9,9
55129,9,9
55130,9,9
55131,9,9
55132,9,9
55133,9,9
55134,9,9
55135,9,9
55136,9,9
55137,9,9
55138,9,9
55139,9,6
55140,9,6
55141,9,6
55142,9,6
55143,9,6
55144,9,6
55145,9,6
55146,9,6
55147,9,6
55148,9,6
55149,9,6
55150,9,6
55151,9,6
55152,9,6
55153,9,6
55154,9,6
55155,9,6
55156,9,6
55157,9,6
55158,9,6
55159,9,6
55160,9,6
55161,9,6
55162,9,6
55163,9,6
55164,9,6
55165,9,6
55166,9,6
55167,9,6
55168,9,6
55169,9,6
55170,9,6
55171,9,6
55172,9,6
55173,9,6
55174,9,6
55175,9,6
55176,9,6
55177,9,6
55178,9,6
55179,9,6
55180,9,6
55181,9,6
55182,9,6
55183,9,6
55184,9,6
55185,9,6
55186,9,6
55187,9,6
55188,9,6
55189,9,6
55190,9,6
55191,9,6
55192,9,6
55193,9,6
55194,9,6
55195,9,6
55196,9,6
55197,9,6
55198,9,6
55199,9,6
55200,9,6
55201,9,10
55202,9,10
55203,9,10
55204,9,10
55205,9,10
55206,9,10
55207,9,10
55208,9,10
55209,9,10
55210,9,10
55211,9,10
55212,9,10
55213,9,10
55214,9,10
55215,9,10
55216,9,10
55217,9,10
55218,9,10
55219,9,10
55220,9,10
55221,9,10
55222,9,10
55223,9,10
55224,9,10
55225,9,10
55226,9,10
55227,9,10
55228,9,10
55229,9,10
55230,9,10
55231,9,10
55232,9,10
55233,9,10
55234,9,10
55235,9,10
55236,9,10
55237,9,10
55238,9,10
55239,9,10
55240,9,10
55241,9,10
55242,9,10
55243,9,10
55244,9,10
55245,9,10
55246,9,10
55247,9,10
55248,9,10
55249,9,10
55250,9,10
55251,9,10
55252,9,10
55253,9,10
55254,9,10
55255,9,10
55256,9,10
55257,9,10
55258,9,10
55259,9,10
55260,9,10
55261,9,10
55262,9,10
55263,9,10
55264,9,10
55265,9,10
55266,9,10
55267,9,10
55268,9,10
55269,9,10
55270,9,10
55271,9,10
55272,9,10
55273,9,10
55274,9,10
55275,9,10
55276,9,10
55277,9,10
55278,9,10
55279,9,10
55280,9,10
55281,9,10
55282,9,10
55283,9,10
55284,9,10
55285,9,10
55286,9,10
55287,9,10
55288,9,10
55289,9,10
55290,9,10
55291,9,10
55292,9,10
55293,9,10
55294,9,10
55295,9,10
55296,9,10
55297,9,10
55298,9,10
55299,9,10
55300,9,10
55301,9,10
55302,9,10
55303,9,10
55304,9,10
55305,9,10
55306,9,10
55307,9,10
55308,9,10
55309,9,10
55310,9,10
55311,9,10
55312,9,10
55313,9,10
55314,9,10
55315,9,10
55316,9,10
55317,9,10
55318,9,10
55319,9,10
55320,9,10
55321,9,10
55322,9,10
55323,9,10
55324,9,10
55325,9,10
55326,9,10
55327,9,10
55328,9,10
55329,9,10
55330,9,10
55331,9,10
55332,9,10
55333,9,10
55334,9,10
55335,9,10
55336,9,10
55337,9,10
55338,9,10
55339,9,10
55340,9,10
55341,9,10
55342,9,10
55343,9,10
55344,9,10
55345,9,10
55346,9,10
55347,9,10
55348,9,10
55349,9,10
55350,9,10
55351,9,10
55352,9,10
55353,9,10
55354,9,10
55355,9,10
55356,9,10
55357,9,10
55358,9,10
55359,9,10
55360,9,10
55361,9,10
55362,9,10
55363,9,10
55364,9,10
55365,9,10
55366,9,10
55367,9,10
55368,9,10
55369,9,10
55370,9,10
55371,9,10
55372,9,10
55373,9,10
55374,9,10
55375,9,10
55376,9,10
55377,9,10
55378,9,10
55379,9,10
55380,9,10
55381,9,10
55382,9,10
55383,9,10
55384,9,10
55385,9,10
55386,9,10
55387,9,10
55388,9,10
55389,9,10
55390,9,10
55391,9,10
55392,9,10
55393,9,10
55394,9,10
55395,9,10
55396,9,10
55397,9,10
55398,9,10
55399,9,10
55400,9,10
55401,9,10
55402,9,10
55403,9,10
55404,9,10
55405,9,10
55406,9,10
55407,9,10
55408,9,10
55409,9,10
55410,9,10
55411,9,10
55412,9,10
55413,9,10
55414,9,10
55415,9,10
55416,9,10
55417,9,10
55418,9,10
55419,9,10
55420,9,10
55421,9,10
55422,9,10
55423,9,10
55424,9,10
55425,9,10
55426,9,10
55427,9,10
55428,9,10
55429,9,10
55430,9,10
55431,9,10
55432,9,10
55433,9,10
55434,9,10
55435,9,10
55436,9,10
55437,9,10
55438,9,10
55439,9,10
55440,9,10
55441,9,10
55442,9,10
55443,9,10
55444,9,10
55445,9,10
55446,9,10
55447,9,10
55448,9,10
55449,9,10
55450,9,10
55451,9,10
55452,9,10
55453,9,10
55454,9,10
55455,9,10
55456,9,10
55457,9,10
55458,9,10
55459,9,10
55460,9,10
55461,9,10
55462,9,10
55463,9,10
55464,9,10
55465,9,10
55466,9,10
55467,9,10
55468,9,10
55469,9,10
55470,9,10
55471,9,10
55472,9,10
55473,9,10
55474,9,10
55475,9,10
55476,9,10
55477,9,10
55478,9,10
55479,9,10
55480,9,10
55481,9,10
55482,9,10
55483,9,10
55484,9,10
55485,9,10
55486,9,10
55487,9,10
55488,9,10
55489,9,10
55490,9,10
55491,9,10
55492,9,10
55493,9,10
55494,9,10
55495,9,10
55496,9,10
55497,9,10
55498,9,10
55499,9,10
55500,9,10
55501,9,10
55502,9,10
55503,9,10
55504,9,10
55505,9,10
55506,9,10
55507,9,10
55508,9,10
55509,9,10
55510,9,10
55511,9,10
55512,9,10
55513,9,10
55514,9,10
55515,9,10
55516,9,10
55517,9,10
55518,9,10
55519,9,10
55520,9,10
55521,9,10
55522,9,10
55523,9,10
55524,9,10
55525,9,10
55526,9,10
55527,9,10
55528,9,10
55529,9,10
55530,9,10
55531,9,10
55532,9,10
55533,9,10
55534,9,10
55535,9,10
55536,9,10
55537,9,10
55538,9,10
55539,9,10
55540,9,10
55541,9,10
55542,9,10
55543,9,10
55544,9,10
55545,9,10
55546,9,10
55547,9,10
55548,9,10
55549,9,10
55550,9,10
55551,9,10
55552,9,10
55553,9,10
55554,9,10
55555,9,10
55556,9,10
55557,9,10
55558,9,10
55559,9,10
55560,9,10
55561,9,10
55562,9,11
55563,9,11
55564,9,11
55565,9,11
55566,9,11
55567,9,11
55568,9,11
55569,9,11
55570,9,11
55571,9,11
55572,9,11
55573,9,11
55574,9,11
55575,9,11
55576,9,11
55577,9,11
55578,9,11
55579,9,11
55580,9,11
55581,9,11
55582,9,11
55583,9,11
55584,9,11
55585,9,11
55586,9,11
55587,9,11
55588,9,11
55589,9,11
55590,9,11
55591,9,11
55592,9,11
55593,9,11
55594,9,11
55595,9,11
55596,9,11
55597,9,11
55598,9,11
55599,9,11
55600,9,11
55601,9,11
55602,9,11
55603,9,11
55604,9,11
55605,9,11
55606,9,11
